회사명,거래소코드,회계년도,자산(*)(IFRS연결),자본(*)(IFRS연결)
(주)엔에이치엔벅스,104200,2011/12,67331168,39731297
(주)엔에이치엔벅스,104200,2012/12,53838439,36082972
(주)엔에이치엔벅스,104200,2013/12,,
(주)엔에이치엔벅스,104200,2014/12,,
(주)엔에이치엔벅스,104200,2015/12,,
(주)엔에이치엔벅스,104200,2016/12,95677069,69778241
(주)엔에이치엔벅스,104200,2017/12,91004398,64631576
(주)엔에이치엔벅스,104200,2018/12,90437496,65921400
(주)엔에이치엔벅스,104200,2019/12,99589700,70078489
(주)엔에이치엔벅스,104200,2020/12,87952924,62512125
(주)엔에프씨,265740,2017/12,24319844,10155029
(주)엔에프씨,265740,2018/12,40659255,12760699
(주)엔에프씨,265740,2019/12,53292312,20129654
(주)엔에프씨,265740,2020/12,77109200,50427340
(주)엔이능률,053290,2011/12,58207502,44974860
(주)엔이능률,053290,2012/12,50189633,37519611
(주)엔이능률,053290,2013/12,57952354,41663684
(주)엔이능률,053290,2014/12,60446383,43174721
(주)엔이능률,053290,2015/12,65622770,47654658
(주)엔이능률,053290,2016/12,73655413,56587693
(주)엔이능률,053290,2017/12,90041623,55540629
(주)엔이능률,053290,2018/12,,
(주)엔이능률,053290,2019/12,,
(주)엔이능률,053290,2020/12,,
(주)엔젠바이오,354200,2019/12,,
(주)엔젠바이오,354200,2020/12,,
(주)엔지스테크널러지,208860,2015/12,,
(주)엔지스테크널러지,208860,2016/12,,
(주)엔지스테크널러지,208860,2017/12,,
(주)엔지스테크널러지,208860,2018/12,,
(주)엔지스테크널러지,208860,2019/12,86181796,25943248
(주)엔지스테크널러지,208860,2020/12,90060084,32888970
(주)엔지켐생명과학,183490,2011/12,,
(주)엔지켐생명과학,183490,2012/12,,
(주)엔지켐생명과학,183490,2013/12,,
(주)엔지켐생명과학,183490,2014/12,,
(주)엔지켐생명과학,183490,2015/12,,
(주)엔지켐생명과학,183490,2016/12,,
(주)엔지켐생명과학,183490,2017/12,,
(주)엔지켐생명과학,183490,2018/12,67045474,58816590
(주)엔지켐생명과학,183490,2019/12,84991166,74040541
(주)엔지켐생명과학,183490,2020/12,123802206,72482540
(주)엔케이,085310,2011/12,440135252,160012448
(주)엔케이,085310,2012/12,414667374,153359688
(주)엔케이,085310,2013/12,287996685,122953627
(주)엔케이,085310,2014/12,324613903,163591663
(주)엔케이,085310,2015/12,310948108,166759937
(주)엔케이,085310,2016/12,252420279,133316428
(주)엔케이,085310,2017/12,241293977,154558677
(주)엔케이,085310,2018/12,205486074,120902601
(주)엔케이,085310,2019/12,145821945,89696648
(주)엔케이,085310,2020/12,140196786,89478356
(주)엔케이맥스,182400,2012/12,,
(주)엔케이맥스,182400,2013/12,3826091,-1853395
(주)엔케이맥스,182400,2014/12,7650599,-2395643
(주)엔케이맥스,182400,2015/12,32368511,28757414
(주)엔케이맥스,182400,2016/12,67511554,40676303
(주)엔케이맥스,262760,2017/12,21251300,20661124
(주)엔케이맥스,182400,2017/12,54044211,39949814
(주)엔케이맥스,262760,2018/12,48494324,40281416
(주)엔케이맥스,182400,2018/12,70564688,34883686
(주)엔케이맥스,182400,2019/12,182158965,107512736
(주)엔케이맥스,182400,2020/12,205307526,120000863
(주)엔케이바이오,019260,2011/12,47158164,38419567
(주)엔켐,348370,2013/12,,
(주)엔켐,348370,2014/12,,
(주)엔켐,348370,2015/12,,
(주)엔켐,348370,2016/12,,
(주)엔켐,348370,2017/12,,
(주)엔켐,348370,2018/12,,
(주)엔켐,348370,2019/12,131200256,29294438
(주)엔켐,348370,2020/12,199012517,119715226
(주)엔터기술,068420,2011/12,63120272,24227028
(주)엔터기술,068420,2012/12,53750887,19130380
(주)엔텔스,069410,2011/12,,
(주)엔텔스,069410,2012/12,50524789,34905340
(주)엔텔스,069410,2013/12,62619981,40966720
(주)엔텔스,069410,2014/12,59041549,45324051
(주)엔텔스,069410,2015/12,51116244,42035018
(주)엔텔스,069410,2016/12,53274545,42234485
(주)엔텔스,069410,2017/12,55523372,38675684
(주)엔텔스,069410,2018/12,56119424,40680049
(주)엔텔스,069410,2019/12,65880953,42148581
(주)엔텔스,069410,2020/12,60524429,49084200
(주)엔투텍,227950,2015/12,,
(주)엔투텍,227950,2016/12,,
(주)엔투텍,227950,2017/12,,
(주)엔투텍,227950,2018/12,28652327,13702677
(주)엔투텍,227950,2020/06,109012108,45773142
(주)엔피,291230,2018/12,,
(주)엔피,291230,2019/12,,
(주)엔피,291230,2020/12,,
(주)엔피디,198080,2011/12,,
(주)엔피디,198080,2012/12,,
(주)엔피디,198080,2013/12,,
(주)엔피디,198080,2014/12,,
(주)엔피디,198080,2015/12,,
(주)엔피디,198080,2016/12,51256790,11811893
(주)엔피디,198080,2017/12,132904414,24937508
(주)엔피디,198080,2018/12,123220158,31644658
(주)엔피디,198080,2019/12,170756933,48186044
(주)엔피디,198080,2020/12,175762635,82869175
(주)엔피케이,048830,2011/12,43296964,21387312
(주)엔피케이,048830,2012/12,39235205,21611607
(주)엔피케이,048830,2013/12,42998254,22981566
(주)엔피케이,048830,2014/12,54593939,30700788
(주)엔피케이,048830,2015/12,56610119,29740014
(주)엔피케이,048830,2016/12,64342633,31628314
(주)엔피케이,048830,2017/12,76628791,43236237
(주)엔피케이,048830,2018/12,76952969,41476070
(주)엔피케이,048830,2019/12,76532516,40316381
(주)엔피케이,048830,2020/12,73421232,38820923
(주)엘디티,096870,2011/12,,
(주)엘디티,096870,2012/12,,
(주)엘디티,096870,2013/12,,
(주)엘디티,096870,2014/12,,
(주)엘디티,096870,2015/12,,
(주)엘디티,096870,2016/12,,
(주)엘디티,096870,2017/12,,
(주)엘디티,096870,2018/12,,
(주)엘디티,096870,2019/12,,
(주)엘디티,096870,2020/12,,
(주)엘비루셈,376190,2011/12,,
(주)엘비루셈,376190,2012/12,,
(주)엘비루셈,376190,2013/12,,
(주)엘비루셈,376190,2014/12,,
(주)엘비루셈,376190,2015/12,,
(주)엘비루셈,376190,2016/12,,
(주)엘비루셈,376190,2017/12,,
(주)엘비루셈,376190,2018/12,,
(주)엘비루셈,376190,2019/12,,
(주)엘비루셈,376190,2020/12,,
(주)엘아이에스,138690,2011/12,,
(주)엘아이에스,138690,2012/12,45276856,22776527
(주)엘아이에스,138690,2013/12,46934282,20801760
(주)엘아이에스,138690,2014/12,44833423,10848579
(주)엘아이에스,138690,2015/12,103381228,52339571
(주)엘아이에스,138690,2016/12,132060494,50627150
(주)엘아이에스,138690,2017/12,167464013,22226365
(주)엘아이에스,138690,2018/12,141480969,35518286
(주)엘아이에스,138690,2019/12,217824901,41827401
(주)엘아이에스,138690,2020/12,203289107,44147920
(주)엘앤씨바이오,290650,2016/12,,
(주)엘앤씨바이오,290650,2017/12,,
(주)엘앤씨바이오,290650,2018/12,57378891,52799430
(주)엘앤씨바이오,290650,2019/12,66226107,60270757
(주)엘앤씨바이오,290650,2020/12,80575589,61252890
(주)엘앤씨피,015390,2011/12,,
(주)엘앤에프,066970,2011/12,120423703,47241191
(주)엘앤에프,066970,2012/12,142804996,48578013
(주)엘앤에프,066970,2013/12,157916669,51845390
(주)엘앤에프,066970,2014/12,162689125,60899950
(주)엘앤에프,066970,2015/12,168390495,59089214
(주)엘앤에프,066970,2016/12,202669011,87351068
(주)엘앤에프,066970,2017/12,265476273,123304860
(주)엘앤에프,066970,2018/12,330981611,142989495
(주)엘앤에프,066970,2019/12,416201279,131820533
(주)엘앤에프,066970,2020/12,466217399,197605846
(주)엘앤케이바이오메드,156100,2011/12,,
(주)엘앤케이바이오메드,156100,2012/12,,
(주)엘앤케이바이오메드,156100,2013/12,,
(주)엘앤케이바이오메드,156100,2014/12,41963663,2637660
(주)엘앤케이바이오메드,156100,2015/12,67382698,41309769
(주)엘앤케이바이오메드,156100,2016/12,89799774,57500893
(주)엘앤케이바이오메드,156100,2017/12,89594643,40398050
(주)엘앤케이바이오메드,156100,2018/12,91837016,42051686
(주)엘앤케이바이오메드,156100,2019/12,71663905,30867474
(주)엘앤케이바이오메드,156100,2020/12,58963968,31735187
(주)엘에스,006260,2011/12,9957828000,2786068000
(주)엘에스,006260,2012/12,10088230000,2890298000
(주)엘에스,006260,2013/12,10006806000,3007137000
(주)엘에스,006260,2014/12,10335736000,3033108000
(주)엘에스,006260,2015/12,9881465000,2953587000
(주)엘에스,006260,2016/12,9713037000,3255234000
(주)엘에스,006260,2017/12,9978904000,3632110000
(주)엘에스,006260,2018/12,10490289000,4359561000
(주)엘에스,006260,2019/12,10763512000,4271328000
(주)엘에스,006260,2020/12,11660540000,4448497000
(주)엘에스네트웍스,000680,2011/12,1342185570,792385103
(주)엘에스네트웍스,000680,2012/12,1403958523,801207157
(주)엘에스네트웍스,000680,2013/12,1432244357,760111358
(주)엘에스네트웍스,000680,2014/12,1590408230,769353306
(주)엘에스네트웍스,000680,2015/12,1521083340,689885574
(주)엘에스네트웍스,000680,2016/12,1261322782,602932773
(주)엘에스네트웍스,000680,2017/12,1273488634,622851050
(주)엘에스네트웍스,000680,2018/12,1273639855,638148487
(주)엘에스네트웍스,000680,2019/12,1168087094,519411342
(주)엘에스네트웍스,000680,2020/12,1228401794,493208666
(주)엘에프,093050,2011/12,1172742302,824935983
(주)엘에프,093050,2012/12,1208059897,874708113
(주)엘에프,093050,2013/12,1291580454,914947992
(주)엘에프,093050,2014/12,1402966835,982963474
(주)엘에프,093050,2015/12,1474852964,1017555480
(주)엘에프,093050,2016/12,1581137589,1052185230
(주)엘에프,093050,2017/12,1594829433,1103322258
(주)엘에프,093050,2018/12,1651840925,1183428503
(주)엘에프,093050,2019/12,2417125014,1391539546
(주)엘에프,093050,2020/12,2479439884,1414420667
(주)엘엑스세미콘,108320,2011/12,268392727,220850247
(주)엘엑스세미콘,108320,2012/12,336188904,255763080
(주)엘엑스세미콘,108320,2013/12,344920968,273931893
(주)엘엑스세미콘,108320,2014/12,376383183,298790617
(주)엘엑스세미콘,108320,2015/12,463008332,347578477
(주)엘엑스세미콘,108320,2016/12,485997742,380678080
(주)엘엑스세미콘,108320,2017/12,544294125,412225422
(주)엘엑스세미콘,108320,2018/12,607558306,446613568
(주)엘엑스세미콘,108320,2019/12,629733290,472206795
(주)엘엑스세미콘,108320,2020/12,750602339,532284504
(주)엘엑스인터내셔널,001120,2011/12,4941008405,1354879473
(주)엘엑스인터내셔널,001120,2012/12,4957521910,1615613063
(주)엘엑스인터내셔널,001120,2013/12,4877002582,1613497110
(주)엘엑스인터내셔널,001120,2014/12,4896827844,1565231283
(주)엘엑스인터내셔널,001120,2015/12,5383467294,1543314623
(주)엘엑스인터내셔널,001120,2016/12,5177266513,1645358098
(주)엘엑스인터내셔널,001120,2017/12,4967601556,1585460436
(주)엘엑스인터내셔널,001120,2018/12,5038072461,1549537633
(주)엘엑스인터내셔널,001120,2019/12,4875982304,1548616050
(주)엘엑스인터내셔널,001120,2020/12,5395942204,1758330998
(주)엘엑스하우시스,108670,2011/12,1942481000,722274000
(주)엘엑스하우시스,108670,2012/12,1778034000,726520000
(주)엘엑스하우시스,108670,2013/12,1952089000,782940000
(주)엘엑스하우시스,108670,2014/12,2057065000,830061000
(주)엘엑스하우시스,108670,2015/12,2251751000,877588000
(주)엘엑스하우시스,108670,2016/12,2285896000,937363000
(주)엘엑스하우시스,108670,2017/12,2582431000,985580000
(주)엘엑스하우시스,108670,2018/12,2509714000,916747000
(주)엘엑스하우시스,108670,2019/12,2565579000,915978000
(주)엘엑스하우시스,108670,2020/12,2385372000,837215000
(주)엘엠에스,073110,2011/12,148911246,74625788
(주)엘엠에스,073110,2012/12,152344155,80041375
(주)엘엠에스,073110,2013/12,168173993,93298515
(주)엘엠에스,073110,2014/12,237690360,117248333
(주)엘엠에스,073110,2015/12,224730965,123149827
(주)엘엠에스,073110,2016/12,205069605,110725081
(주)엘엠에스,073110,2017/12,200202736,113607101
(주)엘엠에스,073110,2018/12,196484605,118017568
(주)엘엠에스,073110,2019/12,246427622,124414745
(주)엘엠에스,073110,2020/12,213658597,100167779
(주)엘오티베큠,083310,2011/12,63168393,49854503
(주)엘오티베큠,083310,2012/12,64785349,54795040
(주)엘오티베큠,083310,2013/12,77630742,60500264
(주)엘오티베큠,083310,2014/12,85520313,65031652
(주)엘오티베큠,083310,2015/12,92515184,73811026
(주)엘오티베큠,083310,2016/12,116456265,82357931
(주)엘오티베큠,083310,2017/12,153092790,107671010
(주)엘오티베큠,083310,2018/12,175452869,123341506
(주)엘오티베큠,083310,2019/12,210032402,126549412
(주)엘오티베큠,083310,2020/12,227580620,162004659
(주)엘지,003550,2011/12,15160651000,10960447000
(주)엘지,003550,2012/12,16047732000,11734952000
(주)엘지,003550,2013/12,16550177000,12105291000
(주)엘지,003550,2014/12,17332707000,12585835000
(주)엘지,003550,2015/12,18123400000,13308244000
(주)엘지,003550,2016/12,19489442000,14220084000
(주)엘지,003550,2017/12,21647697000,16179511000
(주)엘지,003550,2018/12,22835911000,18164478000
(주)엘지,003550,2019/12,22434630000,19021021000
(주)엘지,003550,2020/12,24282268000,20861290000
(주)엘지생명과학,068870,2011/12,500228933,247696040
(주)엘지생명과학,068870,2012/12,568814333,252660882
(주)엘지생명과학,068870,2013/12,611986373,253668625
(주)엘지생명과학,068870,2014/12,653137864,249458311
(주)엘지생명과학,068870,2015/12,706980327,257622320
(주)엘지생활건강,051900,2011/12,2368903664,1060577454
(주)엘지생활건강,051900,2012/12,2764135538,1271589535
(주)엘지생활건강,051900,2013/12,3435103838,1475376675
(주)엘지생활건강,051900,2014/12,3828347997,1708502940
(주)엘지생활건강,051900,2015/12,4214636964,2115342599
(주)엘지생활건강,051900,2016/12,4502162482,2620839706
(주)엘지생활건강,051900,2017/12,4777969500,3082616474
(주)엘지생활건강,051900,2018/12,5275874284,3594020128
(주)엘지생활건강,051900,2019/12,6493669663,4237087665
(주)엘지생활건강,051900,2020/12,6801415784,4849195699
(주)엘지에너지솔루션,373220,2020/12,19941795000,7565405000
(주)엘지유플러스,032640,2011/12,11048543000,3859392000
(주)엘지유플러스,032640,2012/12,11088697000,3748500000
(주)엘지유플러스,032640,2013/12,11775047000,4022616000
(주)엘지유플러스,032640,2014/12,12012660000,4177812000
(주)엘지유플러스,032640,2015/12,11950998000,4448403000
(주)엘지유플러스,032640,2016/12,11989117000,4826328000
(주)엘지유플러스,032640,2017/12,11935453000,5232986000
(주)엘지유플러스,032640,2018/12,13939948000,6853369000
(주)엘지유플러스,032640,2019/12,17941050000,7349616000
(주)엘지유플러스,032640,2020/12,18350190000,7651214000
(주)엘지헬로비전,037560,2011/12,1186083488,529267499
(주)엘지헬로비전,037560,2012/12,1555958111,724760727
(주)엘지헬로비전,037560,2013/12,2080517805,884543481
(주)엘지헬로비전,037560,2014/12,2170450143,903577090
(주)엘지헬로비전,037560,2015/12,,
(주)엘지헬로비전,037560,2016/12,,
(주)엘지헬로비전,037560,2017/12,,
(주)엘지헬로비전,037560,2018/12,1935138662,1059260074
(주)엘지헬로비전,037560,2019/12,1790671378,951307353
(주)엘지헬로비전,037560,2020/12,1472721456,631105915
(주)엘지화학,051910,2011/12,15285554000,9707679000
(주)엘지화학,051910,2012/12,16581153000,10765355000
(주)엘지화학,051910,2013/12,17446464000,11725662000
(주)엘지화학,051910,2014/12,18127646000,12265852000
(주)엘지화학,051910,2015/12,18578728000,13103522000
(주)엘지화학,051910,2016/12,20487060000,14050967000
(주)엘지화학,051910,2017/12,25041221000,16338577000
(주)엘지화학,051910,2018/12,28944137000,17322128000
(주)엘지화학,051910,2019/12,34024426000,17383789000
(주)엘지화학,051910,2020/12,41388894000,18790440000
(주)엘피케이로보틱스,183350,2013/12,,
(주)엘피케이로보틱스,183350,2014/12,,
(주)엘피케이로보틱스,183350,2015/12,,
(주)엘피케이로보틱스,183350,2016/12,,
(주)엘피케이로보틱스,183350,2017/12,,
(주)엘피케이로보틱스,183350,2018/12,45114449,11547472
(주)엘피케이로보틱스,183350,2019/12,,
(주)엠게임,058630,2011/12,117932329,66017126
(주)엠게임,058630,2012/12,117598231,64931614
(주)엠게임,058630,2013/12,57515669,7359297
(주)엠게임,058630,2014/12,40464085,17554583
(주)엠게임,058630,2015/12,,
(주)엠게임,058630,2016/12,,
(주)엠게임,058630,2017/12,,
