회사명,거래소코드,회계년도,자산(*)(IFRS),자본(*)(IFRS)
(주)루트로닉,085370,2017/12,224189287,166958570
(주)루트로닉,085370,2018/12,255253852,178540729
(주)루트로닉,085370,2019/12,256299189,175373043
(주)루트로닉,085370,2020/12,165116674,99203422
(주)룩손에너지홀딩스,033550,2011/12,35370891,11723414
(주)룩손에너지홀딩스,033550,2012/12,22740621,4198150
(주)룽투코리아,060240,2011/12,23582969,6070226
(주)룽투코리아,060240,2012/12,23156073,8008655
(주)룽투코리아,060240,2013/12,17591236,7707703
(주)룽투코리아,060240,2014/12,18052815,8643334
(주)룽투코리아,060240,2015/12,72256347,43557180
(주)룽투코리아,060240,2016/12,81001784,41737690
(주)룽투코리아,060240,2017/12,72204107,59979668
(주)룽투코리아,060240,2018/12,71287141,61989204
(주)룽투코리아,060240,2019/12,83842780,79035782
(주)룽투코리아,060240,2020/12,88881684,82679118
(주)리노스,039980,2011/12,57724424,39192308
(주)리노스,039980,2012/12,76326479,45597754
(주)리노스,039980,2013/12,63997785,45016943
(주)리노스,039980,2014/12,76330987,52640464
(주)리노스,039980,2015/12,98775454,67369356
(주)리노스,039980,2016/12,102768562,68336605
(주)리노스,039980,2017/12,93269948,71585298
(주)리노스,039980,2018/12,93254700,74035636
(주)리노스,039980,2019/12,111255505,74310247
(주)리노스,039980,2020/12,85529074,68137420
(주)리더스코스메틱,016100,2011/12,69287959,48914782
(주)리더스코스메틱,016100,2012/12,70148951,43930325
(주)리더스코스메틱,016100,2013/12,73573640,45459963
(주)리더스코스메틱,016100,2014/12,90024019,60502622
(주)리더스코스메틱,016100,2015/12,149938041,81788124
(주)리더스코스메틱,016100,2016/12,148708835,87752508
(주)리더스코스메틱,016100,2017/12,153437506,80413125
(주)리더스코스메틱,016100,2018/12,132884280,74220984
(주)리더스코스메틱,016100,2019/12,96062249,28741716
(주)리더스코스메틱,016100,2020/12,78978975,29008593
(주)리드,197210,2011/12,,
(주)리드,197210,2012/12,,
(주)리드,197210,2013/12,11873770,-5552760
(주)리드,197210,2014/12,29313100,2055449
(주)리드,197210,2015/12,27209517,9900932
(주)리드,197210,2016/12,51607865,13770896
(주)리드,197210,2017/12,42703334,7778427
(주)리드,197210,2018/12,103163535,41273770
(주)리드,197210,2019/12,29915769,-31145079
(주)리드코프,012700,2011/12,332913155,125895974
(주)리드코프,012700,2012/12,395635973,147904810
(주)리드코프,012700,2013/12,435326486,175727685
(주)리드코프,012700,2014/12,515990780,207164360
(주)리드코프,012700,2015/12,608616559,239499317
(주)리드코프,012700,2016/12,706756276,262507417
(주)리드코프,012700,2017/12,832754856,287962765
(주)리드코프,012700,2018/12,869237783,298506104
(주)리드코프,012700,2019/12,783735694,323008216
(주)리드코프,012700,2020/12,839109303,347523554
(주)리메드,302550,2016/12,,
(주)리메드,302550,2017/12,,
(주)리메드,302550,2018/12,21511807,10944686
(주)리메드,302550,2019/12,34945709,24623711
(주)리메드,302550,2020/12,73569245,24985382
(주)리파인,377450,2016/12,,
(주)리파인,377450,2017/12,,
(주)리파인,377450,2018/12,,
(주)리파인,377450,2019/12,,
(주)리파인,377450,2020/12,49522328,36139320
(주)링네트,042500,2011/12,54558440,20138654
(주)링네트,042500,2012/12,61521955,28565389
(주)링네트,042500,2013/12,67996214,34196175
(주)링네트,042500,2014/12,75442436,42686833
(주)링네트,042500,2015/12,78711586,46548458
(주)링네트,042500,2016/12,86387215,50396060
(주)링네트,042500,2017/12,83996149,54542741
(주)링네트,042500,2018/12,90204287,51835421
(주)링네트,042500,2019/12,92992208,57760719
(주)링네트,042500,2020/12,121574816,67799222
(주)링크제니시스,219420,2014/12,,
(주)링크제니시스,219420,2015/12,8520118,6669145
(주)링크제니시스,219420,2016/12,12092579,9500061
(주)링크제니시스,219420,2017/12,15185045,13162788
(주)링크제니시스,219420,2018/12,35310621,30667603
(주)링크제니시스,219420,2019/12,36987003,33902111
(주)링크제니시스,219420,2020/12,41519390,33130347
(주)마니커,027740,2011/12,241508743,84249478
(주)마니커,027740,2012/12,227524009,79963623
(주)마니커,027740,2013/12,223435840,80764461
(주)마니커,027740,2014/12,198589659,77096857
(주)마니커,027740,2015/12,194617943,75388914
(주)마니커,027740,2016/12,177691806,91449961
(주)마니커,027740,2017/12,221812968,91075117
(주)마니커,027740,2018/12,191331707,102834304
(주)마니커,027740,2019/12,179600660,87619510
(주)마니커,027740,2020/12,188901086,71448503
(주)마니커에프앤지,195500,2011/12,,
(주)마니커에프앤지,195500,2012/12,,
(주)마니커에프앤지,195500,2013/12,,
(주)마니커에프앤지,195500,2014/12,,
(주)마니커에프앤지,195500,2015/12,,
(주)마니커에프앤지,195500,2016/12,,
(주)마니커에프앤지,195500,2017/12,49610351,19645552
(주)마니커에프앤지,195500,2018/12,52850161,23520030
(주)마니커에프앤지,195500,2019/12,58497680,36684473
(주)마니커에프앤지,195500,2020/12,86577471,41170260
(주)마이스코,088700,2011/12,212277954,69048235
(주)마이스코,088700,2012/12,185825507,43860095
(주)마이크로디지탈,305090,2017/12,5605457,1183142
(주)마이크로디지탈,305090,2018/12,11704260,8874942
(주)마이크로디지탈,305090,2019/12,23210224,17809300
(주)마이크로디지탈,305090,2020/12,20788837,7638369
(주)마이크로컨텍솔루션,098120,2011/12,26367843,22475112
(주)마이크로컨텍솔루션,098120,2012/12,31347726,27239121
(주)마이크로컨텍솔루션,098120,2013/12,36655352,32136417
(주)마이크로컨텍솔루션,098120,2014/12,47940405,40318237
(주)마이크로컨텍솔루션,098120,2015/12,47974438,42932637
(주)마이크로컨텍솔루션,098120,2016/12,46358672,43107683
(주)마이크로컨텍솔루션,098120,2017/12,40781110,36691102
(주)마이크로컨텍솔루션,098120,2018/12,35729442,31929866
(주)마이크로컨텍솔루션,098120,2019/12,37280225,32769952
(주)마이크로컨텍솔루션,098120,2020/12,42203875,34365567
(주)마이크로프랜드,147760,2011/12,,
(주)마이크로프랜드,147760,2012/12,,
(주)마이크로프랜드,147760,2013/12,27025174,-14559488
(주)마이크로프랜드,147760,2014/12,32755698,20392369
(주)마이크로프랜드,147760,2015/12,35269074,22852049
(주)마이크로프랜드,147760,2016/12,55246728,42174021
(주)마이크로프랜드,147760,2017/12,56111035,48038694
(주)마이크로프랜드,147760,2018/12,61725040,46048786
(주)마이크로프랜드,147760,2019/12,58240307,41130495
(주)마이크로프랜드,147760,2020/12,66137581,47792227
(주)마인즈랩,377480,2017/12,,
(주)마인즈랩,377480,2018/12,,
(주)마인즈랩,377480,2019/12,,
(주)마인즈랩,377480,2020/12,22137357,-54817551
(주)마크로젠,038290,2011/12,56873287,42866068
(주)마크로젠,038290,2012/12,81706701,51858341
(주)마크로젠,038290,2013/12,89625114,62323342
(주)마크로젠,038290,2014/12,115469639,68362586
(주)마크로젠,038290,2015/12,128538003,75348256
(주)마크로젠,038290,2016/12,142238766,82753603
(주)마크로젠,038290,2017/12,167216803,102474994
(주)마크로젠,038290,2018/12,173294361,128341180
(주)마크로젠,038290,2019/12,215583180,135004141
(주)마크로젠,038290,2020/12,209517976,135536969
(주)만도,204320,2014/12,2695847547,819684441
(주)만도,204320,2015/12,2756020643,999723537
(주)만도,204320,2016/12,2810428675,1015457523
(주)만도,204320,2017/12,2709747615,883804243
(주)만도,204320,2018/12,2714015575,906744624
(주)만도,204320,2019/12,2806053322,953930689
(주)만도,204320,2020/12,3166718893,1107669035
(주)매직마이크로,127160,2011/12,,
(주)매직마이크로,127160,2012/12,,
(주)매직마이크로,127160,2013/12,,
(주)매직마이크로,127160,2014/12,,
(주)매직마이크로,127160,2015/12,79922509,42359114
(주)매직마이크로,127160,2016/12,75398103,39932163
(주)매직마이크로,127160,2017/12,82455752,44754162
(주)매직마이크로,127160,2018/12,138617436,73747051
(주)매직마이크로,127160,2019/12,121574113,47020214
(주)매직마이크로,127160,2020/12,75526414,20608711
(주)매커스,093520,2011/12,37207753,25138003
(주)매커스,093520,2012/12,52692001,29361441
(주)매커스,093520,2013/12,61651465,34777466
(주)매커스,093520,2014/12,63178407,39975430
(주)매커스,093520,2015/12,79392262,43247131
(주)매커스,093520,2016/12,82273920,45619680
(주)매커스,093520,2017/12,83719033,48038503
(주)매커스,093520,2018/12,85519934,53004335
(주)매커스,093520,2019/12,100464022,53969605
(주)매커스,093520,2020/12,94615280,57396878
(주)맥스트,377030,2020/12,6957483,4349874
(주)머큐리,100590,2011/12,59973046,27888930
(주)머큐리,100590,2012/12,66478092,29230371
(주)머큐리,100590,2013/12,69351400,32236443
(주)머큐리,100590,2014/12,65010921,33343924
(주)머큐리,100590,2015/12,67372072,32169201
(주)머큐리,100590,2016/12,69393239,34054844
(주)머큐리,100590,2017/12,83505371,38460058
(주)머큐리,100590,2018/12,92783500,67919378
(주)머큐리,100590,2019/12,105086804,70971465
(주)머큐리,100590,2020/12,126096464,80176772
(주)멀티캠퍼스,067280,2011/12,92747740,84804407
(주)멀티캠퍼스,067280,2012/12,94769199,87139197
(주)멀티캠퍼스,067280,2013/12,125655976,106269818
(주)멀티캠퍼스,067280,2014/12,134915672,114419407
(주)멀티캠퍼스,067280,2015/12,83258772,59776947
(주)멀티캠퍼스,067280,2016/12,100654367,71732089
(주)멀티캠퍼스,067280,2017/12,110800922,80577478
(주)멀티캠퍼스,067280,2018/12,135548993,90074881
(주)멀티캠퍼스,067280,2019/12,192260153,102743579
(주)멀티캠퍼스,067280,2020/12,183523357,112488117
(주)메드팩토,235980,2018/12,31820853,4582825
(주)메드팩토,235980,2019/12,80699693,78694870
(주)메드팩토,235980,2020/12,58496133,55742913
(주)메디아나,041920,2011/12,,
(주)메디아나,041920,2012/12,,
(주)메디아나,041920,2013/12,27923845,15329912
(주)메디아나,041920,2014/12,37520424,27180428
(주)메디아나,041920,2015/12,44525642,34633417
(주)메디아나,041920,2016/12,52836144,42901900
(주)메디아나,041920,2017/12,55118507,47415213
(주)메디아나,041920,2018/12,56673633,50789728
(주)메디아나,041920,2019/12,64785938,56968712
(주)메디아나,041920,2020/12,76707388,68280061
(주)메디콕스,054180,2011/06,49273294,16270682
(주)메디콕스,054180,2012/06,48355990,9475633
(주)메디콕스,054180,2013/06,46422957,15440574
(주)메디콕스,054180,2014/06,45123117,17105018
(주)메디콕스,054180,2015/06,47650418,20742715
(주)메디콕스,054180,2016/06,47501946,21698854
(주)메디콕스,054180,2017/06,55276578,19112776
(주)메디콕스,054180,2018/06,52453346,18501768
(주)메디콕스,054180,2019/06,55809765,21067006
(주)메디콕스,054180,2020/12,83458944,36525459
(주)메디톡스,086900,2011/12,52882085,41081079
(주)메디톡스,086900,2012/12,70534491,55190761
(주)메디톡스,086900,2013/12,76459828,58609984
(주)메디톡스,086900,2014/12,164170079,78467753
(주)메디톡스,086900,2015/12,196039588,108123333
(주)메디톡스,086900,2016/12,316197930,140838649
(주)메디톡스,086900,2017/12,372487019,190037677
(주)메디톡스,086900,2018/12,371313719,237057777
(주)메디톡스,086900,2019/12,388656491,239586909
(주)메디톡스,086900,2020/12,431506340,222535654
(주)메디프론디비티,065650,2011/12,38643828,37800784
(주)메디프론디비티,065650,2012/12,36480797,35450520
(주)메디프론디비티,065650,2013/12,34717842,33483425
(주)메디프론디비티,065650,2014/12,26481958,24941082
(주)메디프론디비티,065650,2015/12,30838944,23798380
(주)메디프론디비티,065650,2016/12,27752725,25573062
(주)메디프론디비티,065650,2017/12,26243666,24749901
(주)메디프론디비티,065650,2018/12,21570269,19196329
(주)메디프론디비티,065650,2019/12,19459610,17689924
(주)메디프론디비티,065650,2020/12,45040496,27856443
(주)메지온,140410,2011/12,31582489,28169614
(주)메지온,140410,2012/12,67301828,63335702
(주)메지온,140410,2013/12,63339954,62177367
(주)메지온,140410,2014/12,77874768,66150716
(주)메지온,140410,2015/12,103052493,62536736
(주)메지온,140410,2016/12,95163992,52809318
(주)메지온,140410,2017/12,69214903,53169258
(주)메지온,140410,2018/12,69570473,59471074
(주)메지온,140410,2019/12,53051381,45761228
(주)메지온,140410,2020/12,71356563,56809729
(주)메카로,241770,2011/12,,
(주)메카로,241770,2012/12,,
(주)메카로,241770,2013/12,,
(주)메카로,241770,2014/12,33451373,11507487
(주)메카로,241770,2015/12,40960450,20893547
(주)메카로,241770,2016/12,46393563,23767709
(주)메카로,241770,2017/12,139563314,119988668
(주)메카로,241770,2018/12,153155096,138168723
(주)메카로,241770,2019/12,155822453,141278310
(주)메카로,241770,2020/12,152124961,138501534
(주)메타랩스,090370,2011/12,159040186,71240395
(주)메타랩스,090370,2012/12,145398780,53100119
(주)메타랩스,090370,2013/12,128265379,47285764
(주)메타랩스,090370,2014/12,133463146,51936134
(주)메타랩스,090370,2015/12,102937043,16920782
(주)메타랩스,090370,2016/12,69570147,20454125
(주)메타랩스,090370,2017/12,46492007,30568289
(주)메타랩스,090370,2018/12,94348739,69269595
(주)메타랩스,090370,2019/12,87086191,61664992
(주)메타랩스,090370,2020/12,74133956,60926221
(주)메타바이오메드,059210,2011/12,51986148,39908321
(주)메타바이오메드,059210,2012/12,70610811,41988316
(주)메타바이오메드,059210,2013/12,86017736,46450394
(주)메타바이오메드,059210,2014/12,87001675,51862276
(주)메타바이오메드,059210,2015/12,78506507,50870179
(주)메타바이오메드,059210,2016/12,84517023,51590684
(주)메타바이오메드,059210,2017/12,85352955,46802382
(주)메타바이오메드,059210,2018/12,92743969,52670021
(주)메타바이오메드,059210,2019/12,100502619,56939594
(주)메타바이오메드,059210,2020/12,104979662,51276153
(주)멕아이씨에스,058110,2015/12,21692930,10252615
(주)멕아이씨에스,058110,2016/12,25442971,10291352
(주)멕아이씨에스,058110,2017/12,23670512,8983876
(주)멕아이씨에스,058110,2018/12,22418604,6184275
(주)멕아이씨에스,058110,2019/12,23149543,5588029
(주)멕아이씨에스,058110,2020/12,69577176,40538900
(주)멜파스,096640,2011/12,206312580,140584459
(주)멜파스,096640,2012/12,337616465,160081616
(주)멜파스,096640,2013/12,323146730,146197201
(주)멜파스,096640,2014/12,218188128,118600138
(주)멜파스,096640,2015/12,154131402,76238358
(주)멜파스,096640,2016/12,152386728,94847163
(주)멜파스,096640,2017/12,120391705,69136813
(주)멜파스,096640,2018/12,85345225,37783851
(주)멜파스,096640,2019/12,79763076,30099605
(주)멜파스,096640,2020/12,65331526,33005946
(주)모나리자,012690,2011/12,59334257,40804955
(주)모나리자,012690,2012/12,63959812,48837139
(주)모나리자,012690,2013/12,69499188,54463528
(주)모나리자,012690,2014/12,74989695,60150513
(주)모나리자,012690,2015/12,78701061,65012970
(주)모나리자,012690,2016/12,80562144,68623614
(주)모나리자,012690,2017/12,82624169,70005460
(주)모나리자,012690,2018/12,77510035,64518168
(주)모나리자,012690,2019/12,77097695,65121007
(주)모나리자,012690,2020/12,91311099,71210977
(주)모나미,005360,2011/12,173582830,57612008
(주)모나미,005360,2012/12,169875598,55782595
(주)모나미,005360,2013/12,145811785,47650118
(주)모나미,005360,2014/12,137568817,47154491
(주)모나미,005360,2015/12,131744651,59352850
(주)모나미,005360,2016/12,132886425,58744716
(주)모나미,005360,2017/12,135292125,57147658
(주)모나미,005360,2018/12,128522683,54248330
(주)모나미,005360,2019/12,134666403,55436243
(주)모나미,005360,2020/12,153165014,71547071
(주)모다,149940,2011/12,20672489,12658891
(주)모다,149940,2012/12,24242261,20821326
