회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),상장일,상장폐지일
(주)엠씨넥스,097520,2019/12,467688104,270569217,130320714,99541302,1184887089,2021/07/06,
(주)엠씨넥스,097520,2020/12,466653239,299909501,68093623,36870310,1165038768,2021/07/06,
(주)엠아이텍,179290,2011/12,,,,,,2018/11/29,
(주)엠아이텍,179290,2012/12,,,,,,2018/11/29,
(주)엠아이텍,179290,2013/12,,,,,,2018/11/29,
(주)엠아이텍,179290,2014/12,,,,,,2018/11/29,
(주)엠아이텍,179290,2015/12,,,,,,2018/11/29,
(주)엠아이텍,179290,2016/12,,,,,,2018/11/29,
(주)엠아이텍,179290,2017/12,29680078,18674913,1744538,1995298,22096231,2018/11/29,
(주)엠아이텍,179290,2018/12,49256396,44766121,5059761,390107,29599153,2018/11/29,
(주)엠아이텍,179290,2019/12,57395498,48344991,3373599,3757251,32654539,2018/11/29,
(주)엠아이텍,179290,2020/12,68036041,55356121,6604200,6539274,40203174,2018/11/29,
(주)엠에스씨,009780,2011/12,119602360,36015784,4830920,3008611,112592832,1993/10/12,
(주)엠에스씨,009780,2012/12,114116722,38418082,4776695,3509213,114908177,1993/10/12,
(주)엠에스씨,009780,2013/12,116223483,42548243,6458353,4065008,127198921,1993/10/12,
(주)엠에스씨,009780,2014/12,128371672,46930226,7737479,5327451,129225567,1993/10/12,
(주)엠에스씨,009780,2015/12,129615894,50335273,8664155,3581740,134818232,1993/10/12,
(주)엠에스씨,009780,2016/12,138631738,58059506,13346817,7742495,135622094,1993/10/12,
(주)엠에스씨,009780,2017/12,139507764,67904086,13242069,9678194,141954747,1993/10/12,
(주)엠에스씨,009780,2018/12,142771415,75581994,13914957,8677390,144605086,1993/10/12,
(주)엠에스씨,009780,2019/12,152760508,84856630,15102404,11354461,149239104,1993/10/12,
(주)엠에스씨,009780,2020/12,160393624,94637857,13276015,9607168,145252776,1993/10/12,
(주)엠에스오토텍,123040,2011/12,232851874,78950105,29022425,21255316,142462094,2010/08/06,
(주)엠에스오토텍,123040,2012/12,336912798,88042997,21458027,9363564,166529818,2010/08/06,
(주)엠에스오토텍,123040,2013/12,355492829,99852882,20098488,12194004,355643993,2010/08/06,
(주)엠에스오토텍,123040,2014/12,378599833,127387559,4933298,384385,316826385,2010/08/06,
(주)엠에스오토텍,123040,2015/12,426381857,142653028,15657194,9369782,310355067,2010/08/06,
(주)엠에스오토텍,123040,2016/12,411478873,152492876,11233404,6604786,222946522,2010/08/06,
(주)엠에스오토텍,123040,2017/12,401309845,175302120,1558044,-9518290,203039734,2010/08/06,
(주)엠에스오토텍,123040,2018/12,411012067,176361054,-592167,3404259,245348920,2010/08/06,
(주)엠에스오토텍,123040,2019/12,483463180,202047445,1613869,6562055,273754814,2010/08/06,
(주)엠에스오토텍,123040,2020/12,391304899,136824383,-4957397,-64791053,229456558,2010/08/06,
(주)엠제이비,074150,2011/12,34263557,23762878,1774305,760877,17891620,2005/07/08,2016/09/05
(주)엠제이비,074150,2012/12,31202420,23493732,-609362,-414807,16547483,2005/07/08,2016/09/05
(주)엠제이비,074150,2013/12,21849049,14605688,516683,-12412925,12998945,2005/07/08,2016/09/05
(주)엠제이비,074150,2014/12,71550155,36340675,-630078,14686998,5744391,2005/07/08,2016/09/05
(주)엠제이비,074150,2015/12,73405373,33889638,-1390367,-5241192,4444328,2005/07/08,2016/09/05
(주)엠투아이코퍼레이션,347890,2011/12,,,,,,2020/07/29,
(주)엠투아이코퍼레이션,347890,2012/12,,,,,,2020/07/29,
(주)엠투아이코퍼레이션,347890,2013/12,,,,,,2020/07/29,
(주)엠투아이코퍼레이션,347890,2014/12,,,,,,2020/07/29,
(주)엠투아이코퍼레이션,347890,2015/12,,,,,,2020/07/29,
(주)엠투아이코퍼레이션,347890,2016/12,,,,,,2020/07/29,
(주)엠투아이코퍼레이션,347890,2017/12,,,,,,2020/07/29,
(주)엠투아이코퍼레이션,347890,2018/12,,,,,,2020/07/29,
(주)엠투아이코퍼레이션,347890,2019/12,43027200,37188077,6669529,6002613,24714875,2020/07/29,
(주)엠투아이코퍼레이션,347890,2020/12,66333353,59545091,10825034,9955745,33222849,2020/07/29,
(주)엠투엔,033310,2011/12,73307645,19181206,3094301,510063,54823395,1997/11/10,
(주)엠투엔,033310,2012/12,55697448,22433137,4228188,4969574,43234047,1997/11/10,
(주)엠투엔,033310,2013/12,55331887,28525686,6403274,6662318,39285920,1997/11/10,
(주)엠투엔,033310,2014/12,64813613,35255856,5220151,7322089,36012093,1997/11/10,
(주)엠투엔,033310,2015/12,68935383,41241162,1964780,5733395,29534779,1997/11/10,
(주)엠투엔,033310,2016/12,74833669,44771931,1311678,4663068,27614935,1997/11/10,
(주)엠투엔,033310,2017/12,78822952,48531703,575145,3868371,28613061,1997/11/10,
(주)엠투엔,033310,2018/12,87008528,51601787,520020,4059435,29208004,1997/11/10,
(주)엠투엔,033310,2019/12,90577734,55952498,117963,4162863,27260839,1997/11/10,
(주)엠투엔,033310,2020/12,112327374,61837630,-1041276,-6069193,21403062,1997/11/10,
(주)엠플러스,259630,2011/12,,,,,,2017/09/20,
(주)엠플러스,259630,2012/12,,,,,,2017/09/20,
(주)엠플러스,259630,2013/12,,,,,,2017/09/20,
(주)엠플러스,259630,2017/12,60361054,33423528,7961665,4915964,72109584,2017/09/20,
(주)엠플러스,259630,2018/12,102616127,39084113,1930019,1580126,78114604,2017/09/20,
(주)엠플러스,259630,2019/12,142034463,41608515,2725280,1996507,104343607,2017/09/20,
(주)엠플러스,259630,2020/12,140861687,58699873,10003425,5812956,158540805,2017/09/20,
(주)엠피대산,065150,2011/12,86902236,24613480,7844234,5387772,158518374,2007/07/18,
(주)엠피대산,065150,2012/12,74478389,24273735,9614139,3611783,176715324,2007/07/18,
(주)엠피대산,065150,2013/12,69498156,25907674,4941346,3659385,170322935,2007/07/18,
(주)엠피대산,065150,2014/12,83074097,45367118,1753657,931529,142888725,2007/07/18,
(주)엠피대산,065150,2015/12,100202637,41511196,-7258907,-5685686,110334442,2007/07/18,
(주)엠피대산,065150,2016/12,99266261,31223204,-8906726,-13169291,97057714,2007/07/18,
(주)엠피대산,065150,2017/12,64136280,14460479,-10988291,-15558417,81521073,2007/07/18,
(주)엠피대산,065150,2018/12,46160462,20522706,-4560489,8812710,65652118,2007/07/18,
(주)엠피대산,065150,2019/12,54035947,18390480,-191669,-2126540,61840102,2007/07/18,
(주)엠피대산,065150,2020/12,58491071,34551609,-7389691,-11171520,46747521,2007/07/18,
(주)연우,115960,2011/12,139707451,50492069,16927554,9205924,137600079,2015/11/02,
(주)연우,115960,2012/12,150650049,72414975,17345542,12822043,152041904,2015/11/02,
(주)연우,115960,2013/12,162003689,77973515,9767663,5590473,157435798,2015/11/02,
(주)연우,115960,2014/12,162333394,86685686,12149444,8670204,168758645,2015/11/02,
(주)연우,115960,2015/12,212135413,159419653,18863048,15281995,199099179,2015/11/02,
(주)연우,115960,2016/12,236110005,179137399,24944388,20929082,235063011,2015/11/02,
(주)연우,115960,2017/12,257336596,186884755,9069632,7999404,228721520,2015/11/02,
(주)연우,115960,2018/12,282443474,192506653,6354921,7513393,271933167,2015/11/02,
(주)연우,115960,2019/12,289309212,212747403,24228477,19297061,292405059,2015/11/02,
(주)연우,115960,2020/12,281329096,221201332,16716891,11222071,245653008,2015/11/02,
(주)연이비앤티,090740,2011/12,97471814,64952502,3135349,1924502,184756881,2007/09/19,
(주)연이비앤티,090740,2012/12,97354530,66175004,1718664,1345910,193082335,2007/09/19,
(주)연이비앤티,090740,2013/12,99729292,69710307,4085789,9150622,202040903,2007/09/19,
(주)연이비앤티,090740,2014/12,106648450,72176495,4660926,4105502,227675097,2007/09/19,
(주)연이비앤티,090740,2015/12,108768530,72933516,3658820,3387753,191400903,2007/09/19,
(주)연이비앤티,090740,2016/12,94378873,70452023,1192859,-3219616,142048778,2007/09/19,
(주)연이비앤티,090740,2017/12,84116876,61443086,-5030525,-7914447,41892571,2007/09/19,
(주)연이비앤티,090740,2018/12,98744101,64022424,-48595,2463501,11649150,2007/09/19,
(주)연이비앤티,090740,2019/12,135599178,81205455,481013,-306832,9092417,2007/09/19,
(주)연이비앤티,090740,2020/12,68132172,20267706,-1330656,-62660251,5457365,2007/09/19,
(주)영림원소프트랩,060850,2011/12,,,,,,2020/08/12,
(주)영림원소프트랩,060850,2012/12,,,,,,2020/08/12,
(주)영림원소프트랩,060850,2013/12,,,,,,2020/08/12,
(주)영림원소프트랩,060850,2014/12,,,,,,2020/08/12,
(주)영림원소프트랩,060850,2015/12,,,,,,2020/08/12,
(주)영림원소프트랩,060850,2016/12,,,,,,2020/08/12,
(주)영림원소프트랩,060850,2017/12,,,,,,2020/08/12,
(주)영림원소프트랩,060850,2018/12,,,,,,2020/08/12,
(주)영림원소프트랩,060850,2019/12,29504382,9255742,4192074,4127191,37899377,2020/08/12,
(주)영림원소프트랩,060850,2020/12,51303188,32598559,4212074,4533655,43811574,2020/08/12,
(주)영우디에스피,143540,2011/12,,,,,,2014/10/29,
(주)영우디에스피,143540,2012/12,,,,,,2014/10/29,
(주)영우디에스피,143540,2013/12,30203842,15319494,8860676,10239300,89649772,2014/10/29,
(주)영우디에스피,143540,2014/12,48551460,25272928,2613750,2628237,62547031,2014/10/29,
(주)영우디에스피,143540,2015/12,51565595,26900879,289809,961371,57844490,2014/10/29,
(주)영우디에스피,143540,2016/12,137397447,39871575,9773274,12093667,146159358,2014/10/29,
(주)영우디에스피,143540,2017/12,162153478,35135067,-363716,-4736508,258081454,2014/10/29,
(주)영우디에스피,143540,2018/12,110001964,8751770,-14271581,-17750609,145959793,2014/10/29,
(주)영우디에스피,143540,2019/12,112411734,18499673,11800801,-1803438,100432751,2014/10/29,
(주)영우디에스피,143540,2020/12,103438673,48866313,6832051,6635325,101611716,2014/10/29,
(주)영원무역,111770,2011/12,716635242,483091927,75484567,54250033,998518690,2009/07/30,
(주)영원무역,111770,2012/12,813552811,530887588,79475335,51471893,1054456979,2009/07/30,
(주)영원무역,111770,2013/12,979617749,679204423,69723869,47229319,1096209968,2009/07/30,
(주)영원무역,111770,2014/12,1074777686,719359420,64071804,44023361,1140086346,2009/07/30,
(주)영원무역,111770,2015/12,1358084404,805825407,82747887,55400094,1134904535,2009/07/30,
(주)영원무역,111770,2016/12,1418510309,840927285,96232779,65611848,1212014124,2009/07/30,
(주)영원무역,111770,2017/12,1413684083,907311911,94756429,46013821,1237998081,2009/07/30,
(주)영원무역,111770,2018/12,1642606887,1116117916,95211616,41812837,1162756094,2009/07/30,
(주)영원무역,111770,2019/12,1839140306,1288678153,119151672,66801910,1358278805,2009/07/30,
(주)영원무역,111770,2020/12,1797289419,1260807498,113917961,59519880,1140634941,2009/07/30,
(주)영원무역홀딩스,009970,2011/12,330852137,310283941,39374220,37401687,45490507,1988/11/07,
(주)영원무역홀딩스,009970,2012/12,414875936,374674921,19275526,17401386,24765794,1988/11/07,
(주)영원무역홀딩스,009970,2013/12,411675623,379780794,19321000,14263663,24309551,1988/11/07,
(주)영원무역홀딩스,009970,2014/12,409465275,393861474,22819796,19534514,27005146,1988/11/07,
(주)영원무역홀딩스,009970,2015/12,430266336,416452156,14958238,14021451,18448430,1988/11/07,
(주)영원무역홀딩스,009970,2016/12,432762912,420078348,11791789,11414340,14598776,1988/11/07,
(주)영원무역홀딩스,009970,2017/12,454115572,438299463,11235041,10628517,13866044,1988/11/07,
(주)영원무역홀딩스,009970,2018/12,547679495,511208701,15825275,13295396,18604571,1988/11/07,
(주)영원무역홀딩스,009970,2019/12,613613523,561057220,18571891,14929261,25713481,1988/11/07,
(주)영원무역홀딩스,009970,2020/12,579958401,536617335,19967268,15160936,24236332,1988/11/07,
(주)영진코퍼레이션,053330,2011/12,26612362,18089437,-4656615,-5328695,30101890,2001/11/01,2015/04/23
(주)영진코퍼레이션,053330,2012/12,20757196,12287034,-4151739,-9318408,19877675,2001/11/01,2015/04/23
(주)영진코퍼레이션,053330,2013/12,42705484,15550662,-1827320,-4603576,28140321,2001/11/01,2015/04/23
(주)영진코퍼레이션,053330,2014/12,,,,,,2001/11/01,2015/04/23
(주)영풍,000670,2011/12,1975179569,1438819722,60987013,54676296,1036692168,1976/06/12,
(주)영풍,000670,2012/12,1994976031,1523212618,80264818,104130470,1106795683,1976/06/12,
(주)영풍,000670,2013/12,1980714663,1575815475,50836574,71428566,1054283881,1976/06/12,
(주)영풍,000670,2014/12,1998526425,1595833223,19885392,33446448,1103441139,1976/06/12,
(주)영풍,000670,2015/12,2078784715,1646080758,49300308,58027063,1068398876,1976/06/12,
(주)영풍,000670,2016/12,2134759567,1709425054,52529685,81642519,1154667772,1976/06/12,
(주)영풍,000670,2017/12,2213267018,1751273891,24919002,59988870,1458392216,1976/06/12,
(주)영풍,000670,2018/12,2282487712,1768020710,-29965600,36552635,1381855682,1976/06/12,
(주)영풍,000670,2019/12,2282953197,1820248592,49965907,76098143,1347979588,1976/06/12,
(주)영풍,000670,2020/12,2339877607,1845566429,23522807,46400859,1233370463,1976/06/12,
(주)영현무역,242850,2014/12,,,,,,2016/05/20,2019/05/22
(주)영현무역,242850,2015/12,,,,,,2016/05/20,2019/05/22
(주)영현무역,242850,2016/12,,,,,,2016/05/20,2019/05/22
(주)영현무역,242850,2017/12,,,,,,2016/05/20,2019/05/22
(주)영현무역,242850,2018/12,,,,,,2016/05/20,2019/05/22
(주)영흥,012160,2011/12,234106640,170734456,8068620,6291421,131608169,2010/01/25,
(주)영흥,012160,2012/12,229134908,170051023,-1005272,2156123,131224614,2010/01/25,
(주)영흥,012160,2013/12,261011257,151736293,4579785,3952510,127716068,2010/01/25,
(주)영흥,012160,2014/12,296002972,153656475,1557985,2546696,142851535,2010/01/25,
(주)영흥,012160,2015/12,260507641,155808290,2390633,4809227,146576760,2010/01/25,
(주)영흥,012160,2016/12,306757624,177292845,584762,808723,167308685,2010/01/25,
(주)영흥,012160,2017/12,300545413,166940535,253085,-4202789,177010723,2010/01/25,
(주)영흥,012160,2018/12,287708838,159454206,-4609889,-12043782,183979362,2010/01/25,
(주)영흥,012160,2019/12,303916539,161105843,3614568,2774503,185408512,2010/01/25,
(주)영흥,012160,2020/12,316862450,147993815,-12791026,-13705283,186389542,2010/01/25,
(주)예당컴퍼니,049000,2011/12,35641201,19852626,2237725,705621,5730262,2001/01/03,2013/09/10
(주)예당컴퍼니,049000,2012/12,36934060,27022152,-2021080,-2671601,4545000,2001/01/03,2013/09/10
(주)예림당,036000,2011/12,75018391,57493846,15175839,10813611,53787061,1999/11/30,
(주)예림당,036000,2012/12,89843539,71059082,12785520,10066773,47996021,1999/11/30,
(주)예림당,036000,2013/12,93531338,70660091,8320888,2927205,44069278,1999/11/30,
(주)예림당,036000,2014/12,85974708,77392341,8909644,3856777,45662551,1999/11/30,
(주)예림당,036000,2015/12,86058207,74292928,1790471,343909,25319798,1999/11/30,
(주)예림당,036000,2016/12,83025001,76300992,5448429,1598327,35696333,1999/11/30,
(주)예림당,036000,2017/12,87053725,79014952,1848692,1122312,26373896,1999/11/30,
(주)예림당,036000,2018/12,123002057,111788613,289796,35214196,22951678,1999/11/30,
(주)예림당,036000,2019/12,115349225,110088267,-949355,-1298729,18398297,1999/11/30,
(주)예림당,036000,2020/12,116948258,112791927,3545350,2735657,16701706,1999/11/30,
(주)예선테크,250930,2016/12,,,,,,2016/09/29,
(주)예선테크,250930,2017/12,,,,,,2016/09/29,
(주)예선테크,250930,2018/12,,,,,,2016/09/29,
(주)예선테크,250930,2019/12,38550147,28620658,5533695,-6687365,25475578,2016/09/29,
(주)예선테크,250930,2020/12,56835204,28245068,586110,-106824,19117338,2016/09/29,
(주)예스코홀딩스,015360,2011/12,1048625549,562930035,24452337,21502633,1149324153,1996/12/24,
(주)예스코홀딩스,015360,2012/12,1134834067,575714436,21628656,22803032,1248567305,1996/12/24,
(주)예스코홀딩스,015360,2013/12,1122853200,586346223,13028800,16651647,1309159878,1996/12/24,
(주)예스코홀딩스,015360,2014/12,1140541729,583572452,7209880,4961354,1233260728,1996/12/24,
(주)예스코홀딩스,015360,2015/12,1016051552,585963208,12065667,11978909,1031911582,1996/12/24,
(주)예스코홀딩스,015360,2016/12,1109180815,602935702,11529758,22163724,871291029,1996/12/24,
(주)예스코홀딩스,015360,2017/12,1252083339,633992395,14298475,34457083,901440146,1996/12/24,
(주)예스코홀딩스,015360,2018/12,727060682,561898008,10239755,-17776313,395269905,1996/12/24,
(주)예스코홀딩스,015360,2019/12,715354013,531100244,6000619,7990288,12600000,1996/12/24,
(주)예스코홀딩스,015360,2020/12,617867296,452103333,4253726,-72004428,18004000,1996/12/24,
(주)예스티,122640,2011/12,,,,,,2015/12/16,
(주)예스티,122640,2012/12,,,,,,2015/12/16,
(주)예스티,122640,2013/12,38694094,12327452,405296,150703,22057349,2015/12/16,
(주)예스티,122640,2014/12,46990051,13348603,2687209,670446,40422695,2015/12/16,
(주)예스티,122640,2015/12,62383534,40404258,8063920,7375899,70583995,2015/12/16,
(주)예스티,122640,2016/12,82251033,42631901,3043681,2540547,52705412,2015/12/16,
(주)예스티,122640,2017/12,116894482,55012923,15703688,14628283,150431280,2015/12/16,
(주)예스티,122640,2018/12,126840855,48022175,165227,-4665542,92091501,2015/12/16,
(주)예스티,122640,2019/12,162657722,54988998,-21704254,-32234718,53365358,2015/12/16,
(주)예스티,122640,2020/12,154133677,63265778,744392,1611649,63474902,2015/12/16,
(주)오공,045060,2011/12,68067837,40282184,2426916,1074159,47319110,2000/08/10,
(주)오공,045060,2012/12,68472720,41188520,2249240,1477508,44214299,2000/08/10,
(주)오공,045060,2013/12,72787850,42628294,2741983,1950878,46311452,2000/08/10,
(주)오공,045060,2014/12,76863771,43911094,2224288,1635850,45805832,2000/08/10,
(주)오공,045060,2015/12,84234634,46108119,2997864,2899225,49858840,2000/08/10,
(주)오공,045060,2016/12,84955301,49420094,4540664,3854635,53268689,2000/08/10,
(주)오공,045060,2017/12,83677037,51956530,4044030,3374876,56445230,2000/08/10,
(주)오공,045060,2018/12,94971214,66766682,2614056,2971331,54049935,2000/08/10,
(주)오공,045060,2019/12,92783057,69029815,3584486,3358475,56984478,2000/08/10,
