회사명,거래소코드,회계년도,종업원수증가율(IFRS)
(주)알테오젠,196170,2015/12,34.48
(주)알테오젠,196170,2016/12,20.51
(주)알테오젠,196170,2017/12,10.64
(주)알테오젠,196170,2018/12,9.62
(주)알테오젠,196170,2019/12,17.54
(주)알테오젠,196170,2020/12,19.4
(주)알톤스포츠,123750,2011/12,0
(주)알톤스포츠,123750,2012/12,13
(주)알톤스포츠,123750,2013/12,-1.77
(주)알톤스포츠,123750,2014/12,7.21
(주)알톤스포츠,123750,2015/12,24.37
(주)알톤스포츠,123750,2016/12,-9.46
(주)알톤스포츠,123750,2017/12,-8.21
(주)알톤스포츠,123750,2018/12,-3.25
(주)알톤스포츠,123750,2019/12,-30.25
(주)알톤스포츠,123750,2020/12,-7.23
(주)알티캐스트,085810,2011/12,0
(주)알티캐스트,085810,2012/12,0
(주)알티캐스트,085810,2013/12,0
(주)알티캐스트,085810,2014/12,-0.63
(주)알티캐스트,085810,2015/12,3.47
(주)알티캐스트,085810,2016/12,2.13
(주)알티캐스트,085810,2017/12,-12.84
(주)알티캐스트,085810,2018/12,13.01
(주)알티캐스트,085810,2019/12,-49.7
(주)알티캐스트,085810,2020/12,-9.64
(주)알파홀딩스,117670,2011/12,12.7
(주)알파홀딩스,117670,2012/12,-1.41
(주)알파홀딩스,117670,2013/12,28.57
(주)알파홀딩스,117670,2014/12,8.89
(주)알파홀딩스,117670,2015/12,24.49
(주)알파홀딩스,117670,2016/12,-18.85
(주)알파홀딩스,117670,2017/12,6.06
(주)알파홀딩스,117670,2018/12,16.19
(주)알파홀딩스,117670,2019/12,-21.31
(주)알파홀딩스,117670,2020/12,18.75
(주)압타머사이언스,291650,2016/12,
(주)압타머사이언스,291650,2017/12,
(주)압타머사이언스,291650,2018/12,0
(주)압타머사이언스,291650,2019/12,0
(주)압타머사이언스,291650,2020/12,0
(주)애니플러스,310200,2018/12,
(주)애니플러스,310200,2019/12,
(주)애니플러스,310200,2020/12,0
(주)애드바이오텍,179530,2013/12,
(주)애드바이오텍,179530,2014/12,
(주)애드바이오텍,179530,2018/12,
(주)애드바이오텍,179530,2019/12,
(주)애드바이오텍,179530,2020/12,0
(주)액션스퀘어,205500,2014/12,
(주)액션스퀘어,205500,2015/12,0
(주)액션스퀘어,205500,2016/12,71.03
(주)액션스퀘어,205500,2017/12,13.11
(주)액션스퀘어,205500,2018/12,1.45
(주)액션스퀘어,205500,2019/12,-84.29
(주)액션스퀘어,205500,2020/12,0
(주)액토즈소프트,052790,2011/12,-67.06
(주)액토즈소프트,052790,2012/12,12.5
(주)액토즈소프트,052790,2013/12,26.19
(주)액토즈소프트,052790,2014/12,6.29
(주)액토즈소프트,052790,2015/12,-79.29
(주)액토즈소프트,052790,2016/12,0
(주)액토즈소프트,052790,2017/12,177.14
(주)액토즈소프트,052790,2018/12,26.8
(주)액토즈소프트,052790,2019/12,14.63
(주)액토즈소프트,052790,2020/12,4.96
(주)액트로,290740,2016/12,
(주)액트로,290740,2017/12,0
(주)액트로,290740,2018/12,0
(주)액트로,290740,2019/12,25.53
(주)액트로,290740,2020/12,3.39
(주)앤디포스,238090,2011/12,
(주)앤디포스,238090,2012/12,
(주)앤디포스,238090,2013/12,
(주)앤디포스,238090,2014/12,0
(주)앤디포스,238090,2015/12,0
(주)앤디포스,238090,2016/12,0
(주)앤디포스,238090,2017/12,6.52
(주)앤디포스,238090,2018/12,-4.08
(주)앤디포스,238090,2019/12,11.7
(주)앤디포스,238090,2020/12,21.9
(주)앤씨앤,092600,2011/12,4.51
(주)앤씨앤,092600,2012/12,-7.19
(주)앤씨앤,092600,2013/12,-6.2
(주)앤씨앤,092600,2014/12,-17.36
(주)앤씨앤,092600,2015/12,9
(주)앤씨앤,092600,2016/12,10.09
(주)앤씨앤,092600,2017/12,5.83
(주)앤씨앤,092600,2018/12,1.57
(주)앤씨앤,092600,2019/12,-39.53
(주)앤씨앤,092600,2020/12,17.95
(주)앱코,129890,2016/12,
(주)앱코,129890,2017/12,
(주)앱코,129890,2018/12,
(주)앱코,129890,2019/12,0
(주)앱코,129890,2020/12,0
(주)야스,255440,2011/12,
(주)야스,255440,2012/12,0
(주)야스,255440,2013/12,0
(주)야스,255440,2014/12,0
(주)야스,255440,2015/12,0
(주)야스,255440,2016/12,0
(주)야스,255440,2017/12,0
(주)야스,255440,2018/12,17.37
(주)야스,255440,2019/12,3.6
(주)야스,255440,2020/12,-4.63
(주)어스앤에어로스페이스,263540,2012/12,
(주)어스앤에어로스페이스,263540,2013/12,
(주)어스앤에어로스페이스,263540,2014/12,
(주)어스앤에어로스페이스,263540,2015/12,0
(주)어스앤에어로스페이스,263540,2016/12,0
(주)어스앤에어로스페이스,263540,2017/12,0
(주)어스앤에어로스페이스,263540,2018/12,6.55
(주)어스앤에어로스페이스,263540,2019/12,-2.87
(주)어스앤에어로스페이스,263540,2020/12,-13.92
(주)얼라인드제네틱스,238120,2015/12,
(주)얼라인드제네틱스,238120,2016/12,0
(주)얼라인드제네틱스,238120,2017/12,-8.77
(주)얼라인드제네틱스,238120,2018/12,-15.38
(주)얼라인드제네틱스,238120,2019/12,-4.55
(주)얼라인드제네틱스,238120,2020/12,7.14
(주)에너토크,019990,2011/12,0
(주)에너토크,019990,2012/12,17.78
(주)에너토크,019990,2013/12,1.89
(주)에너토크,019990,2014/12,4.63
(주)에너토크,019990,2015/12,-5.31
(주)에너토크,019990,2016/12,-5.61
(주)에너토크,019990,2017/12,-2.97
(주)에너토크,019990,2018/12,0
(주)에너토크,019990,2019/12,-4.08
(주)에너토크,019990,2020/12,-1.06
(주)에넥스,011090,2011/12,-2.97
(주)에넥스,011090,2012/12,-20.94
(주)에넥스,011090,2013/12,7.74
(주)에넥스,011090,2014/12,9.67
(주)에넥스,011090,2015/12,13.6
(주)에넥스,011090,2016/12,5.1
(주)에넥스,011090,2017/12,-10.13
(주)에넥스,011090,2018/12,-7.98
(주)에넥스,011090,2019/12,-22.45
(주)에넥스,011090,2020/12,-6.58
(주)에듀언스,009010,2011/12,-25.49
(주)에듀언스,009010,2012/12,255.26
(주)에스디생명공학,217480,2015/12,
(주)에스디생명공학,217480,2016/12,0
(주)에스디생명공학,217480,2017/12,46.15
(주)에스디생명공학,217480,2018/12,45.61
(주)에스디생명공학,217480,2019/12,25.3
(주)에스디생명공학,217480,2020/12,7.69
(주)에스디시스템,121890,2011/12,7.76
(주)에스디시스템,121890,2012/12,-4
(주)에스디시스템,121890,2013/12,19.17
(주)에스디시스템,121890,2014/12,-24.48
(주)에스디시스템,121890,2015/12,31.48
(주)에스디시스템,121890,2016/12,28.17
(주)에스디시스템,121890,2017/12,-3.3
(주)에스디시스템,121890,2018/12,-35.23
(주)에스디시스템,121890,2019/12,18.42
(주)에스디시스템,121890,2020/12,-27.41
(주)에스마크,030270,2011/12,-1.61
(주)에스마크,030270,2012/12,-1.64
(주)에스마크,030270,2013/12,28.33
(주)에스마크,030270,2014/12,-20.35
(주)에스마크,030270,2015/12,-7.07
(주)에스마크,030270,2016/12,-24.56
(주)에스마크,030270,2017/12,-55.04
(주)에스마크,030270,2018/12,-36.21
(주)에스마크,030270,2019/12,-72.97
(주)에스비에스,034120,2011/12,-3.51
(주)에스비에스,034120,2012/12,-10.93
(주)에스비에스,034120,2013/12,5.37
(주)에스비에스,034120,2014/12,2.99
(주)에스비에스,034120,2015/12,22.82
(주)에스비에스,034120,2016/12,2.19
(주)에스비에스,034120,2017/12,-0.09
(주)에스비에스,034120,2018/12,0.6
(주)에스비에스,034120,2019/12,-8.11
(주)에스비에스,034120,2020/12,-8.73
(주)에스비에스콘텐츠허브,046140,2011/12,-6.57
(주)에스비에스콘텐츠허브,046140,2012/12,19.53
(주)에스비에스콘텐츠허브,046140,2013/12,-0.65
(주)에스비에스콘텐츠허브,046140,2014/12,0
(주)에스비에스콘텐츠허브,046140,2015/12,3.29
(주)에스비에스콘텐츠허브,046140,2016/12,7.01
(주)에스비에스콘텐츠허브,046140,2017/12,-77.98
(주)에스비에스콘텐츠허브,046140,2018/12,-10.81
(주)에스비에스콘텐츠허브,046140,2019/12,93.94
(주)에스비에스콘텐츠허브,046140,2020/12,-23.44
(주)에스비엠,037630,2011/12,51.11
(주)에스비엠,037630,2012/12,1.47
(주)에스씨디,042110,2011/12,54.22
(주)에스씨디,042110,2012/12,-20.05
(주)에스씨디,042110,2013/12,7.17
(주)에스씨디,042110,2014/12,19.45
(주)에스씨디,042110,2015/12,-1.53
(주)에스씨디,042110,2016/12,-1.81
(주)에스씨디,042110,2017/12,-6.58
(주)에스씨디,042110,2018/12,-3.94
(주)에스씨디,042110,2019/12,-35.48
(주)에스씨디,042110,2020/12,4.09
(주)에스아이리소스,065420,2011/12,-3.45
(주)에스아이리소스,065420,2012/12,-7.14
(주)에스아이리소스,065420,2013/12,3.85
(주)에스아이리소스,065420,2014/12,-3.7
(주)에스아이리소스,065420,2015/12,-90.38
(주)에스아이리소스,065420,2016/12,-40
(주)에스아이리소스,065420,2017/12,133.33
(주)에스아이리소스,065420,2018/12,-14.29
(주)에스아이리소스,065420,2019/12,66.67
(주)에스아이리소스,065420,2020/12,-30
(주)에스앤더블류,103230,2011/12,8.93
(주)에스앤더블류,103230,2012/12,-11.48
(주)에스앤더블류,103230,2013/12,-9.26
(주)에스앤더블류,103230,2014/12,0
(주)에스앤더블류,103230,2015/12,-4.59
(주)에스앤더블류,103230,2016/12,-9.09
(주)에스앤더블류,103230,2017/12,-13.53
(주)에스앤더블류,103230,2018/12,-6.8
(주)에스앤더블류,103230,2019/12,8.76
(주)에스앤더블류,103230,2020/12,-20.13
(주)에스앤디,260970,2011/12,
(주)에스앤디,260970,2012/12,
(주)에스앤디,260970,2013/12,
(주)에스앤디,260970,2014/12,
(주)에스앤디,260970,2015/12,
(주)에스앤디,260970,2016/12,
(주)에스앤디,260970,2017/12,
(주)에스앤디,260970,2018/12,
(주)에스앤디,260970,2019/12,
(주)에스앤디,260970,2020/12,0
(주)에스앤에스텍,101490,2011/12,5.88
(주)에스앤에스텍,101490,2012/12,8.73
(주)에스앤에스텍,101490,2013/12,17.52
(주)에스앤에스텍,101490,2014/12,-4.35
(주)에스앤에스텍,101490,2015/12,15.58
(주)에스앤에스텍,101490,2016/12,-6.74
(주)에스앤에스텍,101490,2017/12,6.02
(주)에스앤에스텍,101490,2018/12,6.25
(주)에스앤에스텍,101490,2019/12,10.16
(주)에스앤에스텍,101490,2020/12,3.88
(주)에스에너지,095910,2011/12,19.46
(주)에스에너지,095910,2012/12,8.99
(주)에스에너지,095910,2013/12,4.64
(주)에스에너지,095910,2014/12,-4.43
(주)에스에너지,095910,2015/12,4.64
(주)에스에너지,095910,2016/12,-17.73
(주)에스에너지,095910,2017/12,0
(주)에스에너지,095910,2018/12,7.78
(주)에스에너지,095910,2019/12,-7.22
(주)에스에너지,095910,2020/12,-14.97
(주)에스에스알,275630,2017/12,
(주)에스에스알,275630,2018/12,0
(주)에스에스알,275630,2019/12,5.94
(주)에스에스알,275630,2020/12,-19.63
(주)에스에스컴텍,036500,2011/12,-5.34
(주)에스에스컴텍,036500,2012/12,-33.06
(주)에스에스컴텍,036500,2013/12,21.69
(주)에스에스컴텍,036500,2014/12,12.87
(주)에스에스컴텍,036500,2015/12,28.95
(주)에스에스컴텍,036500,2016/12,-74.15
(주)에스에이엠티,031330,2011/12,1.77
(주)에스에이엠티,031330,2012/12,-13.04
(주)에스에이엠티,031330,2013/12,-6
(주)에스에이엠티,031330,2014/12,-7.45
(주)에스에이엠티,031330,2015/12,-4.6
(주)에스에이엠티,031330,2016/12,0
(주)에스에이엠티,031330,2017/12,9.64
(주)에스에이엠티,031330,2018/12,-3.3
(주)에스에이엠티,031330,2019/12,3.41
(주)에스에이엠티,031330,2020/12,1.1
(주)에스에이티,060540,2011/12,-34.69
(주)에스에이티,060540,2012/12,-12.5
(주)에스에이티,060540,2013/12,192.86
(주)에스에이티,060540,2014/12,-12.2
(주)에스에이티,060540,2015/12,29.17
(주)에스에이티,060540,2016/12,-5.38
(주)에스에이티,060540,2017/12,12.5
(주)에스에이티,060540,2018/12,-5.05
(주)에스에이티,060540,2019/12,-2.13
(주)에스에이티,060540,2020/12,-5.43
(주)에스에이티이엔지,351320,2020/12,
(주)에스에프씨,112240,2011/12,0
(주)에스에프씨,112240,2012/12,5.83
(주)에스에프씨,112240,2013/12,-8.26
(주)에스에프씨,112240,2014/12,30
(주)에스에프씨,112240,2015/12,-11.54
(주)에스에프씨,112240,2016/12,-16.52
(주)에스에프씨,112240,2017/12,15.63
(주)에스에프씨,112240,2018/12,-13.51
(주)에스에프씨,112240,2019/12,-6.25
(주)에스에프에이,056190,2011/12,8.72
(주)에스에프에이,056190,2012/12,-8.02
(주)에스에프에이,056190,2013/12,-5.45
(주)에스에프에이,056190,2014/12,-11.1
(주)에스에프에이,056190,2015/12,-6.65
(주)에스에프에이,056190,2016/12,9.9
(주)에스에프에이,056190,2017/12,4.9
(주)에스에프에이,056190,2018/12,1.51
(주)에스에프에이,056190,2019/12,0.74
(주)에스에프에이,056190,2020/12,-0.59
(주)에스에프에이반도체,036540,2011/12,22.84
(주)에스에프에이반도체,036540,2012/12,-5.57
(주)에스에프에이반도체,036540,2013/12,-12.72
(주)에스에프에이반도체,036540,2014/12,-6.15
(주)에스에프에이반도체,036540,2015/12,-11.51
(주)에스에프에이반도체,036540,2016/12,-24.74
(주)에스에프에이반도체,036540,2017/12,-10.39
(주)에스에프에이반도체,036540,2018/12,0.47
(주)에스에프에이반도체,036540,2019/12,7.18
(주)에스에프에이반도체,036540,2020/12,-12.81
(주)에스엘바이오닉스,214310,2012/12,
(주)에스엘바이오닉스,214310,2013/12,0
(주)에스엘바이오닉스,214310,2014/12,0
(주)에스엘바이오닉스,214310,2015/12,0
(주)에스엘바이오닉스,214310,2016/12,42.71
(주)에스엘바이오닉스,214310,2017/12,8.76
(주)에스엘바이오닉스,214310,2018/12,-17.11
(주)에스엘바이오닉스,214310,2019/12,-35.63
(주)에스엘바이오닉스,214310,2020/12,12.58
(주)에스엠라이프디자인그룹,063440,2011/12,-1.35
(주)에스엠라이프디자인그룹,063440,2012/12,4.11
(주)에스엠라이프디자인그룹,063440,2013/12,-19.74
(주)에스엠라이프디자인그룹,063440,2014/12,-1.64
(주)에스엠라이프디자인그룹,063440,2015/12,-8.33
(주)에스엠라이프디자인그룹,063440,2016/12,47.27
(주)에스엠라이프디자인그룹,063440,2017/12,-16.05
(주)에스엠라이프디자인그룹,063440,2018/12,-2.94
(주)에스엠라이프디자인그룹,063440,2019/12,-40.91
(주)에스엠라이프디자인그룹,063440,2020/12,-17.95
(주)에스엠벡셀,010580,2011/12,3.36
(주)에스엠벡셀,010580,2012/12,-19.11
(주)에스엠벡셀,010580,2013/12,-0.5
(주)에스엠벡셀,010580,2014/12,-9.6
(주)에스엠벡셀,010580,2015/12,-27.93
(주)에스엠벡셀,010580,2016/12,-3.88
(주)에스엠벡셀,010580,2017/12,-5.65
(주)에스엠벡셀,010580,2018/12,1.71
(주)에스엠벡셀,010580,2019/12,2.52
(주)에스엠벡셀,010580,2020/12,-10.66
(주)에스엠엔터테인먼트,041510,2011/12,13.53
(주)에스엠엔터테인먼트,041510,2012/12,32.64
(주)에스엠엔터테인먼트,041510,2013/12,0.78
(주)에스엠엔터테인먼트,041510,2014/12,16.67
(주)에스엠엔터테인먼트,041510,2015/12,6.64
(주)에스엠엔터테인먼트,041510,2016/12,23.36
(주)에스엠엔터테인먼트,041510,2017/12,-1.26
(주)에스엠엔터테인먼트,041510,2018/12,16.88
(주)에스엠엔터테인먼트,041510,2019/12,6.35
(주)에스엠엔터테인먼트,041510,2020/12,0
(주)에스엠컬처앤콘텐츠,048550,2011/12,-29.25
(주)에스엠컬처앤콘텐츠,048550,2012/12,12.29
(주)에스엠컬처앤콘텐츠,048550,2013/12,31.34
(주)에스엠컬처앤콘텐츠,048550,2014/12,7.95
(주)에스엠컬처앤콘텐츠,048550,2015/12,-4.21
(주)에스엠컬처앤콘텐츠,048550,2016/12,-15.02
(주)에스엠컬처앤콘텐츠,048550,2017/12,0.86
(주)에스엠컬처앤콘텐츠,048550,2018/12,117.95
(주)에스엠컬처앤콘텐츠,048550,2019/12,3.14
(주)에스엠컬처앤콘텐츠,048550,2020/12,-20.72
(주)에스엠코어,007820,2011/12,0
(주)에스엠코어,007820,2012/12,13.33
(주)에스엠코어,007820,2013/12,4.9
(주)에스엠코어,007820,2014/12,-1.4
(주)에스엠코어,007820,2015/12,-7.58
(주)에스엠코어,007820,2016/12,-10.26
(주)에스엠코어,007820,2017/12,17.71
(주)에스엠코어,007820,2018/12,45.15
(주)에스엠코어,007820,2019/12,5.35
(주)에스엠코어,007820,2020/12,-7.62
(주)에스와이이노베이션,194860,2012/12,
(주)에스와이이노베이션,194860,2013/12,
(주)에스와이이노베이션,194860,2014/12,
(주)에스와이이노베이션,194860,2015/12,
(주)에스와이제이,251540,2015/12,
(주)에스와이제이,251540,2016/12,
(주)에스와이제이,251540,2017/12,
(주)에스와이코퍼레이션,008080,2011/12,3.54
(주)에스와이코퍼레이션,008080,2012/12,23.93
(주)에스원,012750,2011/12,0.47
(주)에스원,012750,2012/12,5.1
(주)에스원,012750,2013/12,0.93
(주)에스원,012750,2014/12,18.75
(주)에스원,012750,2015/12,-0.79
(주)에스원,012750,2016/12,-0.18
(주)에스원,012750,2017/12,0.44
(주)에스원,012750,2018/12,7.93
(주)에스원,012750,2019/12,1.8
(주)에스원,012750,2020/12,-0.58
(주)에스제이그룹,306040,2016/12,
(주)에스제이그룹,306040,2017/12,
(주)에스제이그룹,306040,2018/12,0
(주)에스제이그룹,306040,2019/12,0
(주)에스제이그룹,306040,2020/12,1.83
(주)에스제이엠,123700,2011/12,0
(주)에스제이엠,123700,2012/12,0.56
(주)에스제이엠,123700,2013/12,1.4
(주)에스제이엠,123700,2014/12,0.83
(주)에스제이엠,123700,2015/12,-1.92
(주)에스제이엠,123700,2016/12,-2.79
(주)에스제이엠,123700,2017/12,3.16
(주)에스제이엠,123700,2018/12,-5.01
(주)에스제이엠,123700,2019/12,-1.17
(주)에스제이엠,123700,2020/12,-4.15
(주)에스제이엠홀딩스,025530,2011/12,0
(주)에스제이엠홀딩스,025530,2012/12,0
(주)에스제이엠홀딩스,025530,2013/12,0
(주)에스제이엠홀딩스,025530,2014/12,-25
(주)에스제이엠홀딩스,025530,2015/12,-33.33
(주)에스제이엠홀딩스,025530,2016/12,150
(주)에스제이엠홀딩스,025530,2017/12,20
(주)에스제이엠홀딩스,025530,2018/12,-16.67
(주)에스제이엠홀딩스,025530,2019/12,0
(주)에스제이엠홀딩스,025530,2020/12,20
(주)에스지글로벌,001380,2011/12,55.41
(주)에스지글로벌,001380,2012/12,3.48
(주)에스지글로벌,001380,2013/12,5.88
(주)에스지글로벌,001380,2014/12,-1.98
(주)에스지글로벌,001380,2015/12,-55.06
(주)에스지글로벌,001380,2016/12,0.9
(주)에스지글로벌,001380,2017/12,25.89
(주)에스지글로벌,001380,2018/12,-36.88
(주)에스지글로벌,001380,2019/12,-1.12
(주)에스지글로벌,001380,2020/12,-6.82
(주)에스지세계물산,004060,2011/12,0.43
(주)에스지세계물산,004060,2012/12,0.43
(주)에스지세계물산,004060,2013/12,1.7
(주)에스지세계물산,004060,2014/12,4.18
(주)에스지세계물산,004060,2015/12,-5.62
(주)에스지세계물산,004060,2016/12,11.49
(주)에스지세계물산,004060,2017/12,-5.34
(주)에스지세계물산,004060,2018/12,11.29
(주)에스지세계물산,004060,2019/12,-9.78
(주)에스지세계물산,004060,2020/12,-37.35
(주)에스지엔지,040610,2011/12,-7.84
(주)에스지엔지,040610,2012/12,8.51
