회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),당기순이익(손실)(IFRS),* (정상)영업손익(보고서기재)(IFRS)
(주)멜파스,096640,2015/12,143845288,-39850315,-12288191
(주)멜파스,096640,2016/12,83326596,1341999,955882
(주)멜파스,096640,2017/12,55841452,-31540416,-27695794
(주)멜파스,096640,2018/12,50785936,-30899901,-12999628
(주)멜파스,096640,2019/12,75991828,-11767230,4013528
(주)멜파스,096640,2020/12,50235710,-11983306,1204254
(주)모나리자,012690,2011/12,121931365,5327994,7115351
(주)모나리자,012690,2012/12,132796075,9384655,11403603
(주)모나리자,012690,2013/12,129863285,5937017,8618319
(주)모나리자,012690,2014/12,124816021,5686985,8419213
(주)모나리자,012690,2015/12,124972520,4862458,6240496
(주)모나리자,012690,2016/12,121396391,5438683,7569796
(주)모나리자,012690,2017/12,117359513,4123904,4950107
(주)모나리자,012690,2018/12,113031339,-1831215,-2495867
(주)모나리자,012690,2019/12,117954230,2430878,2773275
(주)모나리자,012690,2020/12,117130876,7918009,9334233
(주)모나미,005360,2011/12,202213055,320054,6552658
(주)모나미,005360,2012/12,184847316,479501,5793483
(주)모나미,005360,2013/12,129611373,-7428065,-3255176
(주)모나미,005360,2014/12,108521738,199343,4312832
(주)모나미,005360,2015/12,98967737,960531,4429328
(주)모나미,005360,2016/12,100354050,1499811,4574359
(주)모나미,005360,2017/12,103207885,356905,3408483
(주)모나미,005360,2018/12,100850699,-709540,3484864
(주)모나미,005360,2019/12,97334290,-719391,2264989
(주)모나미,005360,2020/12,93093344,1408179,1350354
(주)모다,149940,2011/12,54010919,6526766,8359481
(주)모다,149940,2012/12,37355395,1107894,1108945
(주)모다,149940,2013/12,33988167,715558,917833
(주)모다,149940,2014/12,19269929,-6414021,-6944578
(주)모다,149940,2015/12,22215960,-3145876,-3489461
(주)모다,149940,2016/12,47055662,-352942,2978634
(주)모다,149940,2017/12,29920748,-37348482,-21657754
(주)모다,149940,2018/12,19449999,-18090871,-12323840
(주)모다,149940,2019/12,2624833,-14322978,-6351248
(주)모다이노칩,080420,2011/12,70019300,17928619,18241410
(주)모다이노칩,080420,2012/12,71589053,14499388,18740999
(주)모다이노칩,080420,2013/12,95010836,18675619,21281872
(주)모다이노칩,080420,2014/12,107520775,17063204,20899556
(주)모다이노칩,080420,2015/12,89258169,11414737,11906373
(주)모다이노칩,080420,2016/12,120131089,21479736,22124685
(주)모다이노칩,080420,2017/12,166579438,37313934,40522725
(주)모다이노칩,080420,2018/12,139663175,24518951,27705396
(주)모다이노칩,080420,2019/12,143900823,5019742,23970194
(주)모다이노칩,080420,2020/12,136405449,8721487,17426386
(주)모두투어네트워크,080160,2011/12,121045714,13255809,16024553
(주)모두투어네트워크,080160,2012/12,132786722,17259866,21150682
(주)모두투어네트워크,080160,2013/12,142915027,17818673,19705163
(주)모두투어네트워크,080160,2014/12,155222349,17113971,21133013
(주)모두투어네트워크,080160,2015/12,182242379,12855802,22320911
(주)모두투어네트워크,080160,2016/12,205831518,19391359,25498057
(주)모두투어네트워크,080160,2017/12,249355585,23178425,32921586
(주)모두투어네트워크,080160,2018/12,310858815,17268410,21245038
(주)모두투어네트워크,080160,2019/12,242318994,4111074,5348422
(주)모두투어네트워크,080160,2020/12,42691971,-65425234,-11235120
(주)모린스,110310,2011/12,19375924,-22916673,-20028534
(주)모린스,110310,2012/12,37190873,-21280902,-18103785
(주)모린스,110310,2013/12,39009049,-29162394,-22495899
(주)모바일리더,100030,2011/12,10024146,2147607,829285
(주)모바일리더,100030,2012/12,10058128,1946135,1369847
(주)모바일리더,100030,2013/12,12039048,3795893,2914314
(주)모바일리더,100030,2014/12,7103102,1002019,99285
(주)모바일리더,100030,2015/12,5201422,297158,-553387
(주)모바일리더,100030,2016/12,6275188,1137960,659612
(주)모바일리더,100030,2017/12,6271453,956586,580239
(주)모바일리더,100030,2018/12,5572070,722074,-85832
(주)모바일리더,100030,2019/12,5451465,-6077541,-72790
(주)모바일리더,100030,2020/12,4664690,2320065,-396756
(주)모베이스,101330,2011/12,68760403,1083164,1462184
(주)모베이스,101330,2012/12,94320673,3093223,5002774
(주)모베이스,101330,2013/12,136557124,13208883,12036698
(주)모베이스,101330,2014/12,119905880,11319317,18940836
(주)모베이스,101330,2015/12,72613980,8911535,7535174
(주)모베이스,101330,2016/12,49860650,7777011,5934563
(주)모베이스,101330,2017/12,55904808,7749733,9038560
(주)모베이스,101330,2018/12,29406030,11480983,8568644
(주)모베이스,101330,2019/12,28045795,18813365,9869093
(주)모베이스,101330,2020/12,15785013,15280488,6735370
(주)모베이스전자,012860,2011/12,404442230,3463168,2634843
(주)모베이스전자,012860,2012/12,458663366,-10715990,-10971722
(주)모베이스전자,012860,2013/12,505299129,3914242,-1238268
(주)모베이스전자,012860,2014/12,538060396,5323590,1240722
(주)모베이스전자,012860,2015/12,563840947,11589458,1584945
(주)모베이스전자,012860,2016/12,574275654,13019482,5299949
(주)모베이스전자,012860,2017/12,584945911,-29771797,-6457855
(주)모베이스전자,012860,2018/12,606411908,-2389672,4373135
(주)모베이스전자,012860,2019/12,616170568,-8421792,6933172
(주)모베이스전자,012860,2020/12,607684483,-10191976,-7542479
(주)모비데이즈,363260,2020/12,,,
(주)모비릭스,348030,2016/12,,,
(주)모비릭스,348030,2017/12,,,
(주)모비릭스,348030,2018/12,35380411,5272079,8069809
(주)모비릭스,348030,2019/12,40340220,6188922,7435235
(주)모비릭스,348030,2020/12,43726832,8154813,10259249
(주)모비스,250060,2016/12,,,
(주)모비스,250060,2017/12,2389536,-2728976,-1645402
(주)모비스,250060,2018/12,2496632,-254980,-1377595
(주)모비스,250060,2019/12,2030264,-307319,-1502895
(주)모비스,250060,2020/12,771870,-2303622,-2723943
(주)모아데이타,288980,2018/12,,,
(주)모아데이타,288980,2019/12,,,
(주)모아데이타,288980,2020/12,13785094,2093497,3085425
(주)모토닉,009680,2011/12,237739047,25576348,20255720
(주)모토닉,009680,2012/12,232982933,24243373,19580748
(주)모토닉,009680,2013/12,202014614,17538460,13958900
(주)모토닉,009680,2014/12,203374276,12722594,7322345
(주)모토닉,009680,2015/12,190845603,11977878,5346640
(주)모토닉,009680,2016/12,182110458,16651245,754110
(주)모토닉,009680,2017/12,201352456,13730031,11238388
(주)모토닉,009680,2018/12,187940437,9924641,7587292
(주)모토닉,009680,2019/12,202275905,9606526,11176469
(주)모토닉,009680,2020/12,178557667,14978832,12790000
(주)모헨즈,006920,2011/12,28234509,215521,434136
(주)모헨즈,006920,2012/12,29440798,392363,275491
(주)모헨즈,006920,2013/12,29898373,785571,920334
(주)모헨즈,006920,2014/12,35765845,863785,895839
(주)모헨즈,006920,2015/12,39714768,386725,555579
(주)모헨즈,006920,2016/12,41563233,204188,492374
(주)모헨즈,006920,2017/12,38478190,349087,151123
(주)모헨즈,006920,2018/12,39439933,1966058,147178
(주)모헨즈,006920,2019/12,37047844,653725,672184
(주)모헨즈,006920,2020/12,31728551,158527,62744
(주)무학,033920,2011/12,195680844,41780840,55148672
(주)무학,033920,2012/12,211279950,35971611,46752370
(주)무학,033920,2013/12,234137340,54719003,59979466
(주)무학,033920,2014/12,285232996,80550182,81511017
(주)무학,033920,2015/12,278308632,29369160,66157904
(주)무학,033920,2016/12,254174484,60985345,51891340
(주)무학,033920,2017/12,231322162,51672558,28866591
(주)무학,033920,2018/12,177541871,-19122466,-9066481
(주)무학,033920,2019/12,151836953,24452120,-12309707
(주)무학,033920,2020/12,136005294,7917682,2827023
(주)미래생명자원,218150,2015/12,,,
(주)미래생명자원,218150,2016/12,,,
(주)미래생명자원,218150,2017/12,27968934,-1789325,1830978
(주)미래생명자원,218150,2018/12,23636944,1757094,1869972
(주)미래생명자원,218150,2019/12,31780152,1052412,1351021
(주)미래생명자원,218150,2020/12,32095122,1023375,1378252
(주)미래아이앤지,007120,2011/12,21542533,1534549,2096755
(주)미래아이앤지,007120,2012/12,29093225,204569,901758
(주)미래아이앤지,007120,2013/12,20817874,-11785709,-4310494
(주)미래아이앤지,007120,2014/12,12770595,-18645902,-5790089
(주)미래아이앤지,007120,2015/12,8987068,1495936,-1416878
(주)미래아이앤지,007120,2016/12,9871808,-2539211,-1574836
(주)미래아이앤지,007120,2017/12,8033295,-2986976,-2605687
(주)미래아이앤지,007120,2018/12,6453616,-10729311,-1409595
(주)미래아이앤지,007120,2019/12,7479208,13822110,144294
(주)미래아이앤지,007120,2020/12,5772566,19459415,686197
(주)미래자원엠엘,233190,2011/12,,,
(주)미래자원엠엘,233190,2012/12,,,
(주)미래자원엠엘,233190,2013/12,,,
(주)미래자원엠엘,233190,2014/12,,,
(주)미래자원엠엘,233190,2015/12,,,
(주)미래자원엠엘,233190,2016/12,29237503,1687140,2575395
(주)미래컴퍼니,049950,2011/12,100821228,14654998,13280107
(주)미래컴퍼니,049950,2012/12,89985775,12906101,16351493
(주)미래컴퍼니,049950,2013/12,57945937,-1872248,-2639969
(주)미래컴퍼니,049950,2014/12,37332766,-6520961,-7380582
(주)미래컴퍼니,049950,2015/12,55796793,3223406,2898749
(주)미래컴퍼니,049950,2016/12,74306879,6488535,5154519
(주)미래컴퍼니,049950,2017/12,175260490,27481520,36552655
(주)미래컴퍼니,049950,2018/12,206951173,19059562,25455286
(주)미래컴퍼니,049950,2019/12,92458445,11571786,3445096
(주)미래컴퍼니,049950,2020/12,54225570,-15151059,-18175292
(주)미성포리테크,094700,2011/12,43411367,-28776404,-24750292
(주)미코,059090,2011/12,74623106,-1513507,3579212
(주)미코,059090,2012/12,76330410,1078484,3148373
(주)미코,059090,2013/12,65180746,-19198189,-8375848
(주)미코,059090,2014/12,45147713,1592660,587809
(주)미코,059090,2015/12,43616229,514911,1666475
(주)미코,059090,2016/12,49599720,-1504792,1317229
(주)미코,059090,2017/12,71147376,5593862,6312767
(주)미코,059090,2018/12,80314284,5671199,4621448
(주)미코,059090,2019/12,81371216,4354942,2952653
(주)미코,059090,2020/12,46650153,-6135895,-761131
(주)미코바이오메드,214610,2013/12,,,
(주)미코바이오메드,214610,2014/12,1058140,-5266225,-2516269
(주)미코바이오메드,214610,2015/12,2018275,-6679262,-3393405
(주)미코바이오메드,214610,2016/12,1608155,-4799977,-5100975
(주)미코바이오메드,214610,2017/12,2958543,-13001140,-4430167
(주)미코바이오메드,214610,2018/12,3584852,-8865516,-7207319
(주)미코바이오메드,214610,2019/12,4098066,-13171873,-11492000
(주)미코바이오메드,214610,2020/12,45721879,-6853476,3560761
(주)미투온,201490,2012/12,,,
(주)미투온,201490,2013/12,,,
(주)미투온,201490,2016/12,14145588,2004021,1476492
(주)미투온,201490,2017/12,14815586,545450,-434206
(주)미투온,201490,2018/12,14985781,-1047883,522883
(주)미투온,201490,2019/12,16488255,-2926647,1370961
(주)미투온,201490,2020/12,17080207,5110702,966875
(주)바른손,018700,2011/03,40954971,4647987,-949084
(주)바른손,018700,2012/03,75899683,-9660438,-9170860
(주)바른손,018700,2013/03,63048769,-15666493,-9057724
(주)바른손,018700,2014/03,49111670,-10017653,-8138658
(주)바른손,018700,2015/03,29186227,-23070764,-7813134
(주)바른손,018700,2016/03,11952743,8918939,450839
(주)바른손,018700,2017/03,3499940,-902077,-604656
(주)바른손,018700,2018/03,8732299,-5642155,-2019640
(주)바른손,018700,2019/03,3506172,-7076383,-3320440
(주)바른손,018700,2020/03,3450308,-14112267,-1918485
(주)바른손이앤에이,035620,2011/12,9590329,1764974,2265253
(주)바른손이앤에이,035620,2012/12,6077638,2507309,-1215751
(주)바른손이앤에이,035620,2013/12,3811626,-4976324,-4200348
(주)바른손이앤에이,035620,2014/12,2104162,-22678932,-5619661
(주)바른손이앤에이,035620,2015/12,15698007,-1698352,712705
(주)바른손이앤에이,035620,2016/12,41543823,25073789,7833291
(주)바른손이앤에이,035620,2017/12,25074003,-14938781,5819321
(주)바른손이앤에이,035620,2018/12,16665042,67121266,-6253210
(주)바른손이앤에이,035620,2019/12,16333644,-18218956,-5401484
(주)바른손이앤에이,035620,2020/12,11461637,1929322,-1661326
(주)바른전자,064520,2011/12,202628143,-31499647,-25307673
(주)바른전자,064520,2012/12,209098334,-7344614,10025645
(주)바른전자,064520,2013/12,231950913,2572837,7496763
(주)바른전자,064520,2014/12,216400982,1147816,7217692
(주)바른전자,064520,2015/12,225459497,4288101,5652747
(주)바른전자,064520,2016/12,241570556,1740300,2528433
(주)바른전자,064520,2017/12,168479538,-23989114,-19434592
(주)바른전자,064520,2018/12,92958710,-29060861,-22501905
(주)바른전자,064520,2019/12,39481096,-12331221,-14408199
(주)바른전자,064520,2020/12,22919822,-17351078,-5264220
(주)바이넥스,053030,2011/12,53123634,3405909,4251646
(주)바이넥스,053030,2012/12,52795429,-7817587,-105759
(주)바이넥스,053030,2013/12,51286370,-1958083,-6458036
(주)바이넥스,053030,2014/12,57586059,9893716,1767947
(주)바이넥스,053030,2015/12,66539329,-9289101,3073931
(주)바이넥스,053030,2016/12,80924373,-3111126,-1986925
(주)바이넥스,053030,2017/12,78026380,-11041402,-7547184
(주)바이넥스,053030,2018/12,104016659,6315251,7533717
(주)바이넥스,053030,2019/12,125225659,8937665,11974318
(주)바이넥스,053030,2020/12,132968914,6884524,16854191
(주)바이브컴퍼니,301300,2016/12,,,
(주)바이브컴퍼니,301300,2017/12,,,
(주)바이브컴퍼니,301300,2018/12,14100865,917615,1484406
(주)바이브컴퍼니,301300,2019/12,16298058,-776561,-344299
(주)바이브컴퍼니,301300,2020/12,25571167,-2252490,-3353299
(주)바이오니아,064550,2011/12,22317432,-3651092,-1332899
(주)바이오니아,064550,2012/12,20128057,-5457895,-2075621
(주)바이오니아,064550,2013/12,23669427,-10359645,-7104563
(주)바이오니아,064550,2014/12,17210216,-13771425,-9182721
(주)바이오니아,064550,2015/12,20282027,-5805333,-1200478
(주)바이오니아,064550,2016/12,20975096,-14470149,-12377726
(주)바이오니아,064550,2017/12,22792648,-8747115,-5169185
(주)바이오니아,064550,2018/12,22155060,-9868652,-12772649
(주)바이오니아,064550,2019/12,22252596,-12497078,-13957761
(주)바이오니아,064550,2020/12,158174270,50777787,95723338
(주)바이오다인,314930,2014/12,,,
(주)바이오다인,314930,2015/12,,,
(주)바이오다인,314930,2018/12,3770987,-1380051,475562
(주)바이오다인,314930,2019/12,4089310,-2026456,-1697825
(주)바이오다인,314930,2020/12,3670995,-4454433,-1826340
(주)바이오로그디바이스,208710,2014/12,,,
(주)바이오로그디바이스,208710,2015/12,39662169,-3052650,-1064348
(주)바이오로그디바이스,208710,2016/12,57470448,1437221,1847099
(주)바이오로그디바이스,208710,2017/12,55328672,-1123141,1812160
(주)바이오로그디바이스,208710,2018/12,62002906,483356,1272077
(주)바이오로그디바이스,208710,2019/12,64775997,-383343,318590
(주)바이오로그디바이스,208710,2020/12,73370441,-5763292,3395506
(주)바이오빌,065940,2011/12,21592196,-2016689,-2863105
(주)바이오빌,065940,2012/12,20845985,-7992145,-2205902
(주)바이오빌,065940,2013/12,21424935,-17223203,-2252117
(주)바이오빌,065940,2014/12,20561748,832128,1072811
(주)바이오빌,065940,2015/12,21668734,151381,658822
(주)바이오빌,065940,2016/12,21650373,-6368207,578399
(주)바이오빌,065940,2017/12,19432666,-37805668,-3036157
(주)바이오빌,065940,2018/12,18995268,-77990069,-8708076
(주)바이오빌,065940,2019/12,17990994,-22560390,-3999042
(주)바이오솔루션,086820,2013/12,4607821,333346,42338
(주)바이오솔루션,086820,2014/12,2961275,-2515195,-2735163
(주)바이오솔루션,086820,2015/12,2170119,-3002536,-3259477
(주)바이오솔루션,086820,2016/12,3203776,-3088404,-3128089
(주)바이오솔루션,086820,2017/12,5010775,-1806233,-1814728
(주)바이오솔루션,086820,2018/12,10525412,1347615,1083139
(주)바이오솔루션,086820,2019/12,8882482,-697543,-1867679
(주)바이오솔루션,086820,2020/12,7744193,-1799738,-3329875
(주)바이오스마트,038460,2011/12,31488084,963320,3531802
(주)바이오스마트,038460,2012/12,39667387,1852599,9747899
(주)바이오스마트,038460,2013/12,31515290,4595453,4123425
(주)바이오스마트,038460,2014/12,28098342,-2508168,2393463
(주)바이오스마트,038460,2015/12,37441787,1286510,4604596
(주)바이오스마트,038460,2016/12,45503046,254328,5136673
(주)바이오스마트,038460,2017/12,55114201,6283740,8051051
(주)바이오스마트,038460,2018/12,60672736,4043884,9403997
(주)바이오스마트,038460,2019/12,64995904,24519612,8137976
(주)바이오스마트,038460,2020/12,60085793,-2208543,5534482
