회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결),당기순이익(손실)(IFRS연결)
(주)메지온,140410,2016/12,8751241,-7220098,-12984661
(주)메지온,140410,2017/12,5585880,-16846232,-14881752
(주)메지온,140410,2018/12,19087500,-21925916,-18876288
(주)메지온,140410,2019/12,18930988,-24658887,-23251204
(주)메지온,140410,2020/12,28634181,-7530525,-13829313
(주)메카로,241770,2011/12,,,
(주)메카로,241770,2012/12,,,
(주)메카로,241770,2013/12,,,
(주)메카로,241770,2014/12,,,
(주)메카로,241770,2015/12,,,
(주)메카로,241770,2016/12,,,
(주)메카로,241770,2017/12,,,
(주)메카로,241770,2018/12,100499216,33825845,28794613
(주)메카로,241770,2019/12,72495382,8560966,7849939
(주)메카로,241770,2020/12,72741605,146870,-3478865
(주)메타랩스,090370,2011/12,151702805,5066242,478478
(주)메타랩스,090370,2012/12,145623074,-8224874,-26417144
(주)메타랩스,090370,2013/12,141412155,3207055,-11079980
(주)메타랩스,090370,2014/12,127864762,2182727,-4037119
(주)메타랩스,090370,2015/12,115996783,-24548368,-36710092
(주)메타랩스,090370,2016/12,92066962,-32499667,-39219757
(주)메타랩스,090370,2017/12,26832432,-15937902,-37939378
(주)메타랩스,090370,2018/12,47375134,-8756238,-14015782
(주)메타랩스,090370,2019/12,86896351,-2017585,-25362334
(주)메타랩스,090370,2020/12,83353810,-1165574,-19340233
(주)메타바이오메드,059210,2011/12,27091760,3002297,1099969
(주)메타바이오메드,059210,2012/12,44785136,4510532,2217688
(주)메타바이오메드,059210,2013/12,63518395,4501191,2188866
(주)메타바이오메드,059210,2014/12,61364820,-155149,-4773573
(주)메타바이오메드,059210,2015/12,68592246,7150647,969742
(주)메타바이오메드,059210,2016/12,65783883,4021036,748745
(주)메타바이오메드,059210,2017/12,65341014,2333382,-3972464
(주)메타바이오메드,059210,2018/12,63813054,-2300293,-1111087
(주)메타바이오메드,059210,2019/12,59391345,5752793,3572914
(주)메타바이오메드,059210,2020/12,47208701,1998151,-4089686
(주)멕아이씨에스,058110,2015/12,,,
(주)멕아이씨에스,058110,2016/12,7920354,-1478944,-1812222
(주)멕아이씨에스,058110,2017/12,8602502,-1023022,-1959008
(주)멕아이씨에스,058110,2018/12,8727657,-1826902,-2756481
(주)멕아이씨에스,058110,2019/12,12863659,-211336,-1689299
(주)멕아이씨에스,058110,2020/12,68054458,30346118,24143888
(주)멜파스,096640,2011/12,,,
(주)멜파스,096640,2012/12,,,
(주)멜파스,096640,2013/12,,,
(주)멜파스,096640,2014/12,,,
(주)멜파스,096640,2015/12,,,
(주)멜파스,096640,2016/12,,,
(주)멜파스,096640,2017/12,,,
(주)멜파스,096640,2018/12,,,
(주)멜파스,096640,2019/12,75991828,4013528,-11767230
(주)멜파스,096640,2020/12,50235710,1189220,-11983306
(주)모나리자,012690,2011/12,,,
(주)모나리자,012690,2012/12,,,
(주)모나리자,012690,2013/12,,,
(주)모나리자,012690,2014/12,,,
(주)모나리자,012690,2015/12,,,
(주)모나리자,012690,2016/12,,,
(주)모나리자,012690,2017/12,,,
(주)모나리자,012690,2018/12,,,
(주)모나리자,012690,2019/12,,,
(주)모나리자,012690,2020/12,,,
(주)모나미,005360,2011/12,281896616,12798899,2176418
(주)모나미,005360,2012/12,262500183,9450224,-2458405
(주)모나미,005360,2013/12,167554404,-1180609,-4761933
(주)모나미,005360,2014/12,150068816,9333714,3175055
(주)모나미,005360,2015/12,142929412,9661948,5148545
(주)모나미,005360,2016/12,140171469,10087228,5724118
(주)모나미,005360,2017/12,137658031,7600060,2881752
(주)모나미,005360,2018/12,135191757,6921983,757845
(주)모나미,005360,2019/12,132038884,1831472,-1681078
(주)모나미,005360,2020/12,127762923,40113,51407
(주)모다,149940,2011/12,,,
(주)모다,149940,2012/12,,,
(주)모다,149940,2013/12,,,
(주)모다,149940,2014/12,,,
(주)모다,149940,2015/12,,,
(주)모다,149940,2016/12,93948191,4824321,2703098
(주)모다,149940,2017/12,118523420,-4276367,-43384653
(주)모다,149940,2018/12,109679144,-8728655,-5819454
(주)모다,149940,2019/12,71413476,-3467691,-20195186
(주)모다이노칩,080420,2011/12,70310468,17999694,17656853
(주)모다이노칩,080420,2012/12,72164488,18655066,14313685
(주)모다이노칩,080420,2013/12,95198321,21241857,18579507
(주)모다이노칩,080420,2014/12,107669909,20872914,18387491
(주)모다이노칩,080420,2015/12,89569441,11664837,11213032
(주)모다이노칩,080420,2016/12,183036443,24793328,21706164
(주)모다이노칩,080420,2017/12,311755063,50899099,38919365
(주)모다이노칩,080420,2018/12,321219499,43209856,25660025
(주)모다이노칩,080420,2019/12,320072758,30507778,6174404
(주)모다이노칩,080420,2020/12,412195977,25895028,11895708
(주)모두투어네트워크,080160,2011/12,124989354,16747238,13797682
(주)모두투어네트워크,080160,2012/12,137890131,21265192,17643867
(주)모두투어네트워크,080160,2013/12,146960026,15792612,15273383
(주)모두투어네트워크,080160,2014/12,164687554,16613040,14037993
(주)모두투어네트워크,080160,2015/12,204324822,16456722,11322803
(주)모두투어네트워크,080160,2016/12,237084495,20129902,15880159
(주)모두투어네트워크,080160,2017/12,290948152,32123894,24195955
(주)모두투어네트워크,080160,2018/12,364973001,16610715,12178269
(주)모두투어네트워크,080160,2019/12,297168691,3198026,4146570
(주)모두투어네트워크,080160,2020/12,54771073,-21199919,-64710821
(주)모린스,110310,2011/12,,,
(주)모린스,110310,2012/12,,,
(주)모린스,110310,2013/12,39009049,-22495899,-29162394
(주)모바일리더,100030,2011/12,,,
(주)모바일리더,100030,2012/12,10058128,1369847,1946135
(주)모바일리더,100030,2013/12,16648053,3094157,3897249
(주)모바일리더,100030,2014/12,13644173,99367,1248330
(주)모바일리더,100030,2015/12,14304760,-890492,70291
(주)모바일리더,100030,2016/12,13419242,826320,144128
(주)모바일리더,100030,2017/12,13343523,582066,976912
(주)모바일리더,100030,2018/12,15345180,3439916,4405464
(주)모바일리더,100030,2019/12,23558937,4967887,-1522744
(주)모바일리더,100030,2020/12,20169960,4498560,5216268
(주)모베이스,101330,2011/12,128747685,6421352,3835195
(주)모베이스,101330,2012/12,201747548,21079821,18469048
(주)모베이스,101330,2013/12,276020283,31943689,24341927
(주)모베이스,101330,2014/12,382249636,42395680,34572457
(주)모베이스,101330,2015/12,254982987,20056725,29489788
(주)모베이스,101330,2016/12,285420879,33658828,31533941
(주)모베이스,101330,2017/12,320774245,23402084,15391700
(주)모베이스,101330,2018/12,375310929,23060415,20997164
(주)모베이스,101330,2019/12,652513096,31961813,46530165
(주)모베이스,101330,2020/12,1136996905,7058669,-22480057
(주)모베이스전자,012860,2011/12,520053457,25284659,12971003
(주)모베이스전자,012860,2012/12,574511202,11859482,4079782
(주)모베이스전자,012860,2013/12,675644681,32165962,21281105
(주)모베이스전자,012860,2014/12,704960522,38053035,32527883
(주)모베이스전자,012860,2015/12,718024012,25379019,21304968
(주)모베이스전자,012860,2016/12,731169856,16216985,17375868
(주)모베이스전자,012860,2017/12,710241532,-14264784,-43560750
(주)모베이스전자,012860,2018/12,717990836,1669564,-16905613
(주)모베이스전자,012860,2019/12,771679604,10866621,-9949414
(주)모베이스전자,012860,2020/12,788507544,-605126,-16960214
(주)모비데이즈,363260,2020/12,,,
(주)모비릭스,348030,2016/12,,,
(주)모비릭스,348030,2017/12,,,
(주)모비릭스,348030,2018/12,,,
(주)모비릭스,348030,2019/12,,,
(주)모비릭스,348030,2020/12,,,
(주)모비스,250060,2016/12,,,
(주)모비스,250060,2017/12,,,
(주)모비스,250060,2018/12,2496632,-1473148,-353742
(주)모비스,250060,2019/12,12147693,-1726109,-559611
(주)모비스,250060,2020/12,13892032,-393202,123072
(주)모아데이타,288980,2018/12,,,
(주)모아데이타,288980,2019/12,,,
(주)모아데이타,288980,2020/12,,,
(주)모토닉,009680,2011/12,258237261,26430500,27031835
(주)모토닉,009680,2012/12,240382478,26096824,27881129
(주)모토닉,009680,2013/12,218166010,19320671,20171554
(주)모토닉,009680,2014/12,217222223,13545659,17503076
(주)모토닉,009680,2015/12,203254231,6273746,9220392
(주)모토닉,009680,2016/12,195300520,2368561,21748574
(주)모토닉,009680,2017/12,211531507,12753297,12696962
(주)모토닉,009680,2018/12,195253285,7242337,9786976
(주)모토닉,009680,2019/12,207639236,9695919,11354808
(주)모토닉,009680,2020/12,178557667,11362294,14858905
(주)모헨즈,006920,2011/12,63884832,1775464,1029863
(주)모헨즈,006920,2012/12,70216874,2437052,2065116
(주)모헨즈,006920,2013/12,78885306,3802691,2845435
(주)모헨즈,006920,2014/12,98519909,4924866,3900502
(주)모헨즈,006920,2015/12,105037738,4478756,3608137
(주)모헨즈,006920,2016/12,112234938,3718944,1837792
(주)모헨즈,006920,2017/12,117339016,2687904,2444685
(주)모헨즈,006920,2018/12,106914819,1672574,1539959
(주)모헨즈,006920,2019/12,85683500,735328,638930
(주)모헨즈,006920,2020/12,70745703,466957,177344
(주)무학,033920,2011/12,202496016,54435839,41409899
(주)무학,033920,2012/12,218128966,46287084,34483992
(주)무학,033920,2013/12,240065261,59803380,54961086
(주)무학,033920,2014/12,290146381,81449850,82871966
(주)무학,033920,2015/12,295760850,65660641,28812839
(주)무학,033920,2016/12,270169022,51958900,61482858
(주)무학,033920,2017/12,250503049,28706395,51507253
(주)무학,033920,2018/12,193717859,-10040269,-20262911
(주)무학,033920,2019/12,166377918,-13412290,23699586
(주)무학,033920,2020/12,139351805,2039743,13249748
(주)미래생명자원,218150,2015/12,,,
(주)미래생명자원,218150,2016/12,,,
(주)미래생명자원,218150,2017/12,40926676,1516210,-2000528
(주)미래생명자원,218150,2018/12,35199454,1981143,1776467
(주)미래생명자원,218150,2019/12,50079355,1464908,1029761
(주)미래생명자원,218150,2020/12,47497014,1415471,953203
(주)미래아이앤지,007120,2011/12,25733558,2273677,1581408
(주)미래아이앤지,007120,2012/12,35018015,1369454,418691
(주)미래아이앤지,007120,2013/12,26771535,-4432119,-12193462
(주)미래아이앤지,007120,2014/12,18787582,-5989113,-18683618
(주)미래아이앤지,007120,2015/12,9161388,-1461589,1178478
(주)미래아이앤지,007120,2016/12,9828639,-1644589,-2343831
(주)미래아이앤지,007120,2017/12,7707135,-2937282,-2696717
(주)미래아이앤지,007120,2018/12,6445366,-1423529,-10844132
(주)미래아이앤지,007120,2019/12,7476808,137383,14020545
(주)미래아이앤지,007120,2020/12,5770766,687037,19673712
(주)미래자원엠엘,233190,2011/12,,,
(주)미래자원엠엘,233190,2012/12,,,
(주)미래자원엠엘,233190,2013/12,,,
(주)미래자원엠엘,233190,2014/12,,,
(주)미래자원엠엘,233190,2015/12,,,
(주)미래자원엠엘,233190,2016/12,41233606,2568646,1693710
(주)미래컴퍼니,049950,2011/12,107942542,12096411,13618100
(주)미래컴퍼니,049950,2012/12,96358872,15660948,12809570
(주)미래컴퍼니,049950,2013/12,63723303,-2746315,-1151107
(주)미래컴퍼니,049950,2014/12,44756184,-6557217,-7323706
(주)미래컴퍼니,049950,2015/12,62403918,3398393,3316368
(주)미래컴퍼니,049950,2016/12,80414537,5708178,7319794
(주)미래컴퍼니,049950,2017/12,181450622,37237849,28167918
(주)미래컴퍼니,049950,2018/12,213396156,26268472,19750203
(주)미래컴퍼니,049950,2019/12,97432267,3657082,11959900
(주)미래컴퍼니,049950,2020/12,58944869,-17968538,-14478671
(주)미성포리테크,094700,2011/12,61529368,-22551005,-27184602
(주)미코,059090,2011/12,124257358,4659888,-3693670
(주)미코,059090,2012/12,130434043,10441038,4142620
(주)미코,059090,2013/12,123649349,-14064204,-26961826
(주)미코,059090,2014/12,135982035,5300294,386233
(주)미코,059090,2015/12,121532809,11535736,6595194
(주)미코,059090,2016/12,140956669,18637404,5614080
(주)미코,059090,2017/12,183916090,29109559,19070364
(주)미코,059090,2018/12,227421583,45362716,32320310
(주)미코,059090,2019/12,236170142,38238425,21975621
(주)미코,059090,2020/12,280899055,43325597,26608500
(주)미코바이오메드,214610,2013/12,,,
(주)미코바이오메드,214610,2014/12,,,
(주)미코바이오메드,214610,2015/12,,,
(주)미코바이오메드,214610,2016/12,,,
(주)미코바이오메드,214610,2017/12,,,
(주)미코바이오메드,214610,2018/12,3584852,-7664769,-8038090
(주)미코바이오메드,214610,2019/12,4098066,-11656957,-14639039
(주)미코바이오메드,214610,2020/12,45671908,3476148,-5775658
(주)미투온,201490,2012/12,,,
(주)미투온,201490,2013/12,,,
(주)미투온,201490,2016/12,17042857,3034513,3096444
(주)미투온,201490,2017/12,27209665,2916012,3057265
(주)미투온,201490,2018/12,98771664,29485704,23340811
(주)미투온,201490,2019/12,119101315,40455051,27868398
(주)미투온,201490,2020/12,130704854,44593314,29423841
(주)바른손,018700,2011/03,42575724,-1121034,4085174
(주)바른손,018700,2012/03,77169809,-12133396,-12656433
(주)바른손,018700,2013/03,64171216,-12916617,-15832977
(주)바른손,018700,2014/03,49885700,-8748546,-11299717
(주)바른손,018700,2015/03,29285587,-10330458,-20341502
(주)바른손,018700,2016/03,16560068,-1791807,8337359
(주)바른손,018700,2017/03,4612329,-2308306,-1286913
(주)바른손,018700,2018/03,9663300,-2863868,-5722897
(주)바른손,018700,2019/03,6551086,-7176269,-10710695
(주)바른손,018700,2020/03,5756312,-2679120,-14445359
(주)바른손이앤에이,035620,2011/12,9990905,2321801,-562152
(주)바른손이앤에이,035620,2012/12,6499325,-2693148,6411847
(주)바른손이앤에이,035620,2013/12,4185616,-5705066,-8150797
(주)바른손이앤에이,035620,2014/12,2104162,-6845532,-24013684
(주)바른손이앤에이,035620,2015/12,15698007,3802762,-451564
(주)바른손이앤에이,035620,2016/12,41653823,14976131,33427711
(주)바른손이앤에이,035620,2017/12,31430347,-1266548,-31397625
(주)바른손이앤에이,035620,2018/12,30044467,-22979774,80874969
(주)바른손이앤에이,035620,2019/12,16975339,-17734441,-24053158
(주)바른손이앤에이,035620,2020/12,15206735,-2396482,-7569433
(주)바른전자,064520,2011/12,202628143,-25650121,-31842090
(주)바른전자,064520,2012/12,209098334,10093838,-7267938
(주)바른전자,064520,2013/12,231950913,7497000,2997184
(주)바른전자,064520,2014/12,,,
(주)바른전자,064520,2015/12,225459497,5608609,4300448
(주)바른전자,064520,2016/12,241570556,2412200,1662834
(주)바른전자,064520,2017/12,168479538,-19549677,-23760208
(주)바른전자,064520,2018/12,92979655,-22867359,-28831043
(주)바른전자,064520,2019/12,39481096,-14761520,-12929169
(주)바른전자,064520,2020/12,22987923,-5300544,-17506149
(주)바이넥스,053030,2011/12,53457879,4093872,3340885
(주)바이넥스,053030,2012/12,55128609,196240,-7762102
(주)바이넥스,053030,2013/12,57296766,-6001626,-4184806
(주)바이넥스,053030,2014/12,,,
(주)바이넥스,053030,2015/12,,,
(주)바이넥스,053030,2016/12,82108423,-1835926,-2942340
(주)바이넥스,053030,2017/12,78026380,-7547184,-11518549
(주)바이넥스,053030,2018/12,104043177,6879448,6190915
(주)바이넥스,053030,2019/12,125258579,11276389,8378233
(주)바이넥스,053030,2020/12,132976387,16139838,6348907
(주)바이브컴퍼니,301300,2016/12,,,
(주)바이브컴퍼니,301300,2017/12,,,
(주)바이브컴퍼니,301300,2018/12,,,
(주)바이브컴퍼니,301300,2019/12,,,
(주)바이브컴퍼니,301300,2020/12,25571167,-3353299,-2572904
(주)바이오니아,064550,2011/12,22764624,-4701788,-5628812
(주)바이오니아,064550,2012/12,20533918,-4347243,-8022354
(주)바이오니아,064550,2013/12,23904101,-3646554,-7152484
(주)바이오니아,064550,2014/12,17853516,-8640504,-13559180
(주)바이오니아,064550,2015/12,20833715,-3651366,-5372140
(주)바이오니아,064550,2016/12,21703615,-12049065,-14418909
(주)바이오니아,064550,2017/12,23267735,-6329851,-9941286
(주)바이오니아,064550,2018/12,24077826,-11578870,-8776083
(주)바이오니아,064550,2019/12,36292397,-8520877,-7419713
(주)바이오니아,064550,2020/12,206987465,105197069,59188056
(주)바이오다인,314930,2014/12,,,
(주)바이오다인,314930,2015/12,,,
(주)바이오다인,314930,2018/12,,,
(주)바이오다인,314930,2019/12,,,
(주)바이오다인,314930,2020/12,,,
(주)바이오로그디바이스,208710,2014/12,,,
(주)바이오로그디바이스,208710,2015/12,44874010,5733833,3543568
(주)바이오로그디바이스,208710,2016/12,68614604,7826782,6505455
(주)바이오로그디바이스,208710,2017/12,70020158,6655824,3438424
(주)바이오로그디바이스,208710,2018/12,81464285,7987320,5844963
(주)바이오로그디바이스,208710,2019/12,90419017,7047268,6135021
(주)바이오로그디바이스,208710,2020/12,91793147,-4318362,-16895381
(주)바이오빌,065940,2011/12,21592196,-2971554,-2060268
(주)바이오빌,065940,2012/12,25964000,-1457699,-4398742
(주)바이오빌,065940,2013/12,26385924,-3976779,-7227195
(주)바이오빌,065940,2014/12,24447155,-671564,3647165
(주)바이오빌,065940,2015/12,30346167,-2008118,4271290
(주)바이오빌,065940,2016/12,32673083,-1642397,-10532036
(주)바이오빌,065940,2017/12,50351617,-9935892,-25182714
(주)바이오빌,065940,2018/12,105564890,-28198350,-97539000
(주)바이오빌,065940,2019/12,34472352,-13746637,-31528781
